coin,date,n_fills,mean_fill_size,spread_capture_bp_10s,adverse_select_bp_10s,net_markout_bp_10s,spread_capture_bp_60s,adverse_select_bp_60s,net_markout_bp_60s,spread_capture_szw_bp_10s,adverse_select_szw_bp_10s,net_markout_szw_bp_10s,spread_capture_szw_bp_60s,adverse_select_szw_bp_60s,net_markout_szw_bp_60s,rv_10s_bp
DOGE,20260418,310,1.0,0.346743,-0.572701,-0.225958,0.346743,-0.211932,0.134811,0.346743,-0.572701,-0.225958,0.346743,-0.211932,0.134811,2.696687
DOGE,20260423,199,1.0,0.251618,-0.322817,-0.071199,0.251618,-0.550638,-0.29902,0.251618,-0.322817,-0.071199,0.251618,-0.550638,-0.29902,2.672057
DOGE,20260428,231,1.0,0.385738,-0.412227,-0.026489,0.385738,-0.498274,-0.112536,0.385738,-0.412227,-0.026489,0.385738,-0.498274,-0.112536,2.634106
DOGE,20260503,207,1.0,0.719881,-0.947048,-0.227167,0.719881,-1.505717,-0.785836,0.719881,-0.947048,-0.227167,0.719881,-1.505717,-0.785836,1.937382
DOGE,20260508,248,1.0,0.660021,-0.683272,-0.023251,0.660021,-0.299326,0.360695,0.660021,-0.683272,-0.023251,0.660021,-0.299326,0.360695,2.528427
DOGE,20260513,535,1.0,0.70057,-0.491128,0.209443,0.70057,-0.875905,-0.175334,0.70057,-0.491128,0.209443,0.70057,-0.875905,-0.175334,3.476271
DOGE,20260518,749,1.0,0.666099,-0.528955,0.137145,0.666099,-0.153533,0.512566,0.666099,-0.528955,0.137145,0.666099,-0.153533,0.512566,4.204062
DOGE,20260523,354,1.0,0.79569,-0.564961,0.230729,0.79569,-1.300927,-0.505237,0.79569,-0.564961,0.230729,0.79569,-1.300927,-0.505237,3.331421
DOGE,20260528,188,1.0,0.643438,-3.407117,-2.763679,0.643438,-1.785382,-1.141944,0.643438,-3.407117,-2.763679,0.643438,-1.785382,-1.141944,3.32347
ETH,20250727,2161,0.493282,0.219852,-1.421223,-1.201371,0.219852,-1.35794,-1.138087,0.241551,-1.072767,-0.831215,0.241551,-1.096663,-0.855112,2.612105
ETH,20250801,10476,0.473101,0.295747,-1.191943,-0.896196,0.295747,-1.461608,-1.165861,0.286144,-0.831014,-0.54487,0.286144,-0.853784,-0.56764,4.630377
ETH,20250806,4499,0.375236,0.26604,-1.106126,-0.840086,0.26604,-1.207235,-0.941195,0.266279,-0.720254,-0.453974,0.266279,-1.035812,-0.769533,2.841297
ETH,20250811,7413,0.464009,0.237341,-0.674073,-0.436733,0.237341,-0.820012,-0.582671,0.233723,-0.487266,-0.253543,0.233723,-0.747427,-0.513704,3.960762
ETH,20250816,3335,0.367734,0.24259,-0.947609,-0.705019,0.24259,-0.688095,-0.445505,0.231336,-0.728051,-0.496716,0.231336,-0.136312,0.095024,2.518979
ETH,20250821,5108,0.466767,0.21282,-1.091193,-0.878374,0.21282,-1.086961,-0.874142,0.217389,-0.856366,-0.638977,0.217389,-0.888238,-0.670849,3.491496
ETH,20250826,10506,0.433822,0.234085,-0.833648,-0.599563,0.234085,-0.909308,-0.675224,0.235894,-0.761226,-0.525333,0.235894,-1.011787,-0.775894,4.250734
ETH,20250831,2595,0.471558,0.223036,-1.146162,-0.923125,0.223036,-0.851626,-0.62859,0.207927,-0.988812,-0.780885,0.207927,-0.653399,-0.445472,2.309208
ETH,20250905,6094,0.440473,0.278828,-0.998999,-0.720171,0.278828,-0.931673,-0.652846,0.27638,-0.901919,-0.625539,0.27638,-0.978659,-0.702279,3.465942
ETH,20250910,3491,0.449474,0.202682,-0.820358,-0.617675,0.202682,-1.114821,-0.912138,0.191068,-0.624381,-0.433313,0.191068,-1.05057,-0.859502,2.446657
ETH,20250915,3826,0.469981,0.196634,-0.620799,-0.424165,0.196634,-0.862211,-0.665577,0.196628,-0.428033,-0.231404,0.196628,-0.661094,-0.464466,2.595691
ETH,20250920,1078,0.405149,0.210418,-0.82153,-0.611112,0.210418,-1.026412,-0.815993,0.183678,-0.759722,-0.576044,0.183678,-1.111146,-0.927468,1.142898
ETH,20250925,6166,0.467743,0.28698,-1.295739,-1.008759,0.28698,-0.841215,-0.554235,0.255439,-0.939924,-0.684485,0.255439,-0.607321,-0.351881,4.612768
ETH,20250930,2324,0.462155,0.221663,-0.790129,-0.568466,0.221663,-0.899751,-0.678088,0.20841,-0.659556,-0.451146,0.20841,-0.568957,-0.360547,2.5954
ETH,20251005,3026,0.372498,0.216281,-0.775618,-0.559337,0.216281,-0.853268,-0.636987,0.190978,-0.745673,-0.554695,0.190978,-0.847338,-0.656361,2.499619
ETH,20251010,13307,0.366662,1.158174,-1.72367,-0.565497,1.158174,-2.253065,-1.094892,1.104324,-1.251697,-0.147373,1.104324,-2.153762,-1.049438,14.989329
ETH,20251015,5365,0.369656,0.238693,-0.478164,-0.23947,0.238693,-0.184741,0.053953,0.233684,-0.391196,-0.157512,0.233684,-0.23257,0.001114,4.355796
ETH,20251025,946,0.307142,0.244893,-1.111688,-0.866795,0.244893,-1.054895,-0.810002,0.224239,-0.88013,-0.655892,0.224239,-1.040209,-0.81597,1.491882
ETH,20251030,5560,0.349041,0.270091,-0.889253,-0.619162,0.270091,-1.027193,-0.757103,0.24823,-0.752902,-0.504672,0.24823,-0.781133,-0.532903,3.984167
ETH,20251104,9128,0.41059,0.361599,-0.761674,-0.400075,0.361599,-0.95367,-0.592071,0.321588,-0.643417,-0.321829,0.321588,-1.189689,-0.868101,7.042083
ETH,20251109,1891,0.418192,0.281565,-0.803977,-0.522411,0.281565,-0.839042,-0.557476,0.25298,-0.696609,-0.443629,0.25298,-0.844507,-0.591527,3.247918
ETH,20251114,6300,0.334014,0.311166,-0.934081,-0.622915,0.311166,-1.434763,-1.123596,0.289864,-0.637018,-0.347154,0.289864,-0.714996,-0.425132,6.981129
ETH,20251129,1771,0.388431,0.3381,-1.187064,-0.848964,0.3381,-1.170412,-0.832312,0.323098,-1.215833,-0.892735,0.323098,-1.40178,-1.078682,2.083226
ETH,20251204,4269,0.419531,0.332941,-1.044217,-0.711276,0.332941,-1.712299,-1.379358,0.293555,-1.027809,-0.734255,0.293555,-1.523844,-1.230289,3.648059
ETH,20251209,6103,0.402355,0.329313,-0.933096,-0.603783,0.329313,-1.178239,-0.848926,0.298243,-0.716565,-0.418322,0.298243,-0.77598,-0.477736,4.08292
ETH,20251214,2452,0.348889,0.329097,-1.168305,-0.839208,0.329097,-1.210047,-0.88095,0.284761,-1.047473,-0.762712,0.284761,-0.800466,-0.515705,2.761471
ETH,20251219,3586,0.446649,0.375131,-1.280591,-0.90546,0.375131,-1.647968,-1.272837,0.330574,-0.815289,-0.484715,0.330574,-1.357878,-1.027304,4.128758
ETH,20251224,1541,0.438363,0.383524,-0.866724,-0.4832,0.383524,-1.35929,-0.975766,0.315714,-1.056903,-0.741189,0.315714,-1.342023,-1.026309,2.32479
ETH,20251229,2850,0.461227,0.329995,-1.06849,-0.738494,0.329995,-0.833093,-0.503098,0.305638,-1.012867,-0.70723,0.305638,-0.657955,-0.352317,3.019116
ETH,20260103,1207,0.513979,0.244468,-0.841966,-0.597498,0.244468,-0.938595,-0.694127,0.23874,-0.838142,-0.599403,0.23874,-0.981002,-0.742263,1.396793
ETH,20260108,4060,0.456475,0.27685,-1.087476,-0.810626,0.27685,-0.876167,-0.599318,0.249922,-1.083825,-0.833903,0.249922,-0.991829,-0.741907,2.867628
ETH,20260113,3355,0.422288,0.405855,-1.645367,-1.239511,0.405855,-2.010296,-1.60444,0.353932,-1.706177,-1.352245,0.353932,-2.73399,-2.380059,3.562474
ETH,20260118,1744,0.354565,0.274198,-0.938936,-0.664738,0.274198,-1.498761,-1.224562,0.269064,-0.79465,-0.525586,0.269064,-0.837056,-0.567992,1.525341
ETH,20260123,4414,0.411257,0.31417,-1.183775,-0.869605,0.31417,-1.21928,-0.90511,0.281297,-0.975067,-0.693771,0.281297,-0.942677,-0.661381,3.12564
ETH,20260128,2912,0.446664,0.300494,-1.199317,-0.898824,0.300494,-1.053915,-0.753421,0.292616,-0.996555,-0.703939,0.292616,-1.052427,-0.759811,2.754441
ETH,20260202,10003,0.441359,0.445871,-1.034811,-0.58894,0.445871,-0.763252,-0.317381,0.3914,-0.647167,-0.255767,0.3914,-0.400517,-0.009117,7.403857
ETH,20260207,4432,0.467643,0.782052,-1.0892,-0.307148,0.782052,0.515099,1.297151,0.805304,0.093445,0.898749,0.805304,1.357173,2.162477,9.073225
ETH,20260212,3965,0.351037,0.360731,-1.502479,-1.141748,0.360731,-0.991546,-0.630815,0.380942,-0.806912,-0.425969,0.380942,-0.228065,0.152877,4.10443
ETH,20260217,2360,0.476045,0.396424,-1.437565,-1.041141,0.396424,-1.759011,-1.362587,0.373535,-1.145519,-0.771984,0.373535,-1.85463,-1.481096,3.61086
ETH,20260222,763,0.456224,0.398211,-1.17399,-0.775779,0.398211,-1.104737,-0.706527,0.370499,-1.01166,-0.641162,0.370499,-0.817223,-0.446725,1.703118
ETH,20260227,2661,0.447757,0.421383,-1.1965,-0.775117,0.421383,-1.006603,-0.58522,0.403637,-0.744303,-0.340666,0.403637,-0.54359,-0.139953,3.85711
ETH,20260304,4092,0.446224,0.388726,-1.039704,-0.650978,0.388726,-0.800226,-0.4115,0.391308,-0.855626,-0.464318,0.391308,0.029064,0.420372,4.962338
ETH,20260309,3293,0.484338,0.370992,-0.994088,-0.623095,0.370992,-0.551796,-0.180804,0.36957,-0.828764,-0.459194,0.36957,-0.333442,0.036128,4.093376
ETH,20260314,808,0.470624,0.348369,-1.078403,-0.730034,0.348369,-0.778648,-0.430279,0.316098,-0.940937,-0.624838,0.316098,-1.048784,-0.732685,1.667795
ETH,20260319,3522,0.465278,0.354518,-1.044538,-0.69002,0.354518,-1.041677,-0.687159,0.349832,-0.878065,-0.528234,0.349832,-1.188284,-0.838453,3.751534
ETH,20260324,2695,0.466102,0.340945,-0.89748,-0.556535,0.340945,-0.819614,-0.47867,0.340223,-0.794778,-0.454555,0.340223,-1.107712,-0.767489,3.412242
ETH,20260329,1379,0.397098,0.382088,-1.513382,-1.131293,0.382088,-1.327193,-0.945105,0.41289,-0.972891,-0.560001,0.41289,-1.554969,-1.142079,2.458102
ETH,20260403,1837,0.318555,0.307443,-1.05584,-0.748397,0.307443,-0.988332,-0.680888,0.315255,-0.737048,-0.421794,0.315255,-0.590964,-0.27571,1.95085
ETH,20260408,4269,0.312095,0.286721,-1.177809,-0.891088,0.286721,-1.086789,-0.800068,0.289916,-1.115643,-0.825727,0.289916,-0.885987,-0.596071,2.892867
ETH,20260413,3692,0.367854,0.331788,-1.253283,-0.921495,0.331788,-2.105465,-1.773678,0.31342,-0.738365,-0.424945,0.31342,-0.67443,-0.36101,3.409592
ETH,20260418,1303,0.42754,0.362667,-1.196475,-0.833808,0.362667,-0.776399,-0.413732,0.280467,-0.614374,-0.333907,0.280467,-0.333812,-0.053345,2.146341
ETH,20260423,2981,0.416174,0.292208,-1.099542,-0.807334,0.292208,-0.973581,-0.681373,0.288717,-0.886289,-0.597572,0.288717,-0.835615,-0.546897,2.746689
ETH,20260428,1820,0.387645,0.275691,-1.433691,-1.158,0.275691,-1.313374,-1.037683,0.299619,-0.930845,-0.631226,0.299619,-0.570947,-0.271328,1.827609
ETH,20260503,1089,0.392351,0.335844,-0.792319,-0.456475,0.335844,-0.255064,0.08078,0.284385,-1.342826,-1.058442,0.284385,-0.469836,-0.185452,1.543455
ETH,20260508,1389,0.442876,0.262242,-1.245743,-0.983501,0.262242,-0.981236,-0.718994,0.273582,-1.167381,-0.893799,0.273582,-0.890788,-0.617206,1.897661
ETH,20260513,1995,0.471939,0.278311,-0.910415,-0.632104,0.278311,-1.144996,-0.866685,0.272436,-0.550578,-0.278141,0.272436,-0.86339,-0.590953,1.891421
ETH,20260518,2631,0.48826,0.327372,-1.085002,-0.75763,0.327372,-0.987388,-0.660016,0.361347,-1.010182,-0.648836,0.361347,-0.87772,-0.516374,3.02919
ETH,20260523,2206,0.457656,0.320599,-1.24408,-0.923481,0.320599,-2.163962,-1.843363,0.358055,-0.972453,-0.614399,0.358055,-1.05236,-0.694305,2.626092
ETH,20260528,2309,0.494878,0.328637,-1.462511,-1.133874,0.328637,-1.04546,-0.716823,0.357116,-1.300434,-0.943318,0.357116,-1.15743,-0.800315,2.927733
HYPE,20250727,3719,0.874127,0.522259,-0.708203,-0.185944,0.522259,-0.87547,-0.353211,0.535914,-0.742877,-0.206963,0.535914,-0.929556,-0.393642,3.568738
HYPE,20250801,13576,0.904797,0.555261,-1.273207,-0.717946,0.555261,-1.704841,-1.14958,0.56528,-1.241085,-0.675805,0.56528,-1.707891,-1.142611,7.762558
HYPE,20250806,5786,0.8773,0.458984,-0.757957,-0.298972,0.458984,-1.072332,-0.613347,0.481453,-0.712953,-0.2315,0.481453,-1.053308,-0.571855,4.705396
HYPE,20250811,8603,0.879515,0.407096,-0.921585,-0.514489,0.407096,-1.120016,-0.71292,0.418173,-0.876918,-0.458745,0.418173,-1.113309,-0.695136,4.578315
HYPE,20250816,3505,0.880057,0.374595,-1.261292,-0.886697,0.374595,-1.45308,-1.078484,0.394221,-1.168249,-0.774029,0.394221,-1.334481,-0.940261,3.392013
HYPE,20250821,5348,0.899218,0.434628,-0.990617,-0.555989,0.434628,-0.821337,-0.386709,0.447476,-0.949839,-0.502363,0.447476,-0.802629,-0.355153,4.252414
HYPE,20250826,10615,0.889621,0.541687,-1.229341,-0.687654,0.541687,-1.372391,-0.830705,0.558103,-1.176507,-0.618405,0.558103,-1.234334,-0.676231,6.292282
HYPE,20250831,2877,0.847994,0.394492,-1.00742,-0.612929,0.394492,-0.839998,-0.445507,0.419203,-0.997476,-0.578273,0.419203,-0.810408,-0.391204,3.05856
HYPE,20250905,6776,0.889107,0.529735,-0.83945,-0.309715,0.529735,-0.922545,-0.39281,0.549941,-0.835419,-0.285479,0.549941,-0.931634,-0.381693,4.247484
HYPE,20250910,7820,0.893607,0.58265,-0.882807,-0.300157,0.58265,-1.236876,-0.654226,0.601744,-0.88217,-0.280426,0.601744,-1.275431,-0.673687,4.900629
HYPE,20250915,5394,0.876177,0.595446,-0.818429,-0.222983,0.595446,-1.274888,-0.679442,0.613899,-0.778447,-0.164548,0.613899,-1.185571,-0.571672,4.04972
HYPE,20250920,4397,0.780389,0.35786,-0.892192,-0.534332,0.35786,-1.419842,-1.061982,0.367449,-0.826497,-0.459047,0.367449,-1.393659,-1.02621,2.697631
HYPE,20250925,11886,0.88513,0.70752,-1.160819,-0.453299,0.70752,-1.721413,-1.013893,0.730611,-1.053773,-0.323163,0.730611,-1.52697,-0.79636,8.563296
HYPE,20250930,7146,0.879338,0.565303,-1.149417,-0.584114,0.565303,-1.331211,-0.765908,0.577707,-1.089611,-0.511904,0.577707,-1.201086,-0.623379,6.446512
HYPE,20251005,4760,0.872269,0.553852,-0.893593,-0.339741,0.553852,-0.953941,-0.400089,0.573767,-0.840117,-0.266349,0.573767,-0.966079,-0.392312,4.788895
HYPE,20251010,13457,0.70347,5.740331,-2.321356,3.418975,5.740331,-4.079198,1.661133,5.045301,-3.22801,1.817291,5.045301,-4.370374,0.674927,25.410238
HYPE,20251015,6393,0.853526,0.582862,-1.242728,-0.659866,0.582862,-1.631963,-1.049101,0.603191,-1.084687,-0.481496,0.603191,-1.553894,-0.950703,6.612195
HYPE,20251025,4639,0.832272,0.601228,-0.818769,-0.217542,0.601228,-1.497511,-0.896283,0.63398,-0.726408,-0.092428,0.63398,-1.329966,-0.695986,4.834057
HYPE,20251030,11030,0.850265,0.595033,-0.923132,-0.328099,0.595033,-1.53859,-0.943557,0.614159,-0.83515,-0.220991,0.614159,-1.459114,-0.844955,8.025399
HYPE,20251104,11315,0.893388,0.660159,-1.237787,-0.577628,0.660159,-2.229891,-1.569732,0.678016,-1.181163,-0.503148,0.678016,-2.226837,-1.548821,10.493956
HYPE,20251109,3706,0.837455,0.38171,-1.126582,-0.744872,0.38171,-1.372795,-0.991085,0.4004,-1.024494,-0.624094,0.4004,-1.379737,-0.979337,5.067722
HYPE,20251114,5716,0.906022,0.461874,-1.146108,-0.684234,0.461874,-2.47158,-2.009706,0.468721,-1.162305,-0.693584,0.468721,-2.381734,-1.913014,6.684822
HYPE,20251129,4081,0.905859,0.579347,-1.12408,-0.544733,0.579347,-0.845896,-0.266549,0.595381,-1.201324,-0.605943,0.595381,-0.870848,-0.275467,5.515309
HYPE,20251204,4051,0.891827,0.450232,-1.130132,-0.679901,0.450232,-1.386974,-0.936742,0.458642,-1.070345,-0.611703,0.458642,-1.251196,-0.792554,4.884152
HYPE,20251209,5896,0.895726,0.61563,-0.913208,-0.297577,0.61563,-1.538392,-0.922761,0.632965,-0.909894,-0.276929,0.632965,-1.560964,-0.927999,6.649378
HYPE,20251214,4383,0.892227,0.511494,-0.974775,-0.463281,0.511494,-0.95871,-0.447216,0.516573,-0.932167,-0.415594,0.516573,-0.886518,-0.369945,4.950659
HYPE,20251219,4239,0.906226,0.600229,-1.159094,-0.558865,0.600229,-1.053995,-0.453766,0.612736,-1.182787,-0.570051,0.612736,-1.065758,-0.453022,6.492188
HYPE,20251224,2163,0.903981,0.591605,-1.060497,-0.468892,0.591605,-1.222606,-0.631001,0.605322,-1.090498,-0.485176,0.605322,-1.12675,-0.521428,4.227553
HYPE,20251229,3309,0.908157,0.564067,-1.121062,-0.556995,0.564067,-1.267833,-0.703765,0.576477,-1.125079,-0.548603,0.576477,-1.270211,-0.693735,4.732329
HYPE,20260103,2545,0.916515,0.527637,-1.19901,-0.671373,0.527637,-1.728004,-1.200368,0.54011,-1.172736,-0.632626,0.54011,-1.700519,-1.160409,3.88305
HYPE,20260108,3218,0.923135,0.537611,-0.894161,-0.35655,0.537611,-1.471434,-0.933824,0.546906,-0.878535,-0.331629,0.546906,-1.397587,-0.850681,4.210834
HYPE,20260113,3200,0.944122,0.606579,-1.17384,-0.567261,0.606579,-1.395699,-0.789119,0.61213,-1.131007,-0.518877,0.61213,-1.31035,-0.698219,4.748603
HYPE,20260118,1879,0.878819,0.499715,-1.155122,-0.655408,0.499715,-1.202517,-0.702803,0.521751,-1.187568,-0.665816,0.521751,-1.248344,-0.726593,3.32491
HYPE,20260123,3918,0.935048,0.538977,-1.075491,-0.536514,0.538977,-1.49113,-0.952153,0.543975,-1.049226,-0.505251,0.543975,-1.370208,-0.826233,5.193581
HYPE,20260128,13005,0.920121,0.759804,-0.804023,-0.044219,0.759804,-0.709582,0.050223,0.770627,-0.769936,0.000691,0.770627,-0.567597,0.20303,10.346351
HYPE,20260202,10045,0.921988,0.999265,-0.893549,0.105716,0.999265,-1.996451,-0.997186,1.017965,-0.884795,0.13317,1.017965,-2.020626,-1.002661,10.649709
HYPE,20260207,3309,0.886914,0.841151,-1.086228,-0.245077,0.841151,-1.63357,-0.792419,0.862153,-0.993435,-0.131282,0.862153,-1.50966,-0.647507,7.489059
HYPE,20260212,4865,0.915209,0.477659,-0.780173,-0.302514,0.477659,-0.956939,-0.47928,0.485337,-0.783196,-0.297859,0.485337,-0.963794,-0.478457,5.969964
HYPE,20260217,3408,0.895255,0.49014,-0.731766,-0.241626,0.49014,-0.531228,-0.041087,0.506066,-0.732939,-0.226873,0.506066,-0.577569,-0.071503,4.61165
HYPE,20260222,1496,0.907219,0.335407,-0.904654,-0.569247,0.335407,-1.168244,-0.832837,0.343238,-0.878855,-0.535617,0.343238,-1.166925,-0.823688,2.620472
HYPE,20260227,3933,0.911098,0.534743,-0.822185,-0.287443,0.534743,-0.817234,-0.282492,0.54571,-0.777213,-0.231503,0.54571,-0.757445,-0.211735,5.207641
HYPE,20260304,5365,0.920945,0.477243,-0.8028,-0.325558,0.477243,-0.495742,-0.018499,0.484277,-0.762527,-0.27825,0.484277,-0.52333,-0.039053,5.587836
HYPE,20260309,6593,0.91789,0.6491,-1.375399,-0.726299,0.6491,-1.766873,-1.117772,0.661591,-1.327277,-0.665685,0.661591,-1.552993,-0.891402,7.170729
HYPE,20260314,3239,0.903384,0.436352,-0.997822,-0.56147,0.436352,-1.099778,-0.663426,0.447329,-0.958413,-0.511084,0.447329,-1.024205,-0.576876,3.628437
HYPE,20260319,5689,0.895989,0.561908,-0.719452,-0.157545,0.561908,-0.904857,-0.342949,0.574794,-0.662453,-0.087659,0.574794,-0.949842,-0.375048,5.727072
HYPE,20260324,5120,0.908566,0.420645,-0.92825,-0.507604,0.420645,-1.334019,-0.913374,0.433363,-0.910113,-0.47675,0.433363,-1.338226,-0.904863,5.002961
HYPE,20260329,2336,0.89777,0.342603,-0.693789,-0.351186,0.342603,-0.593145,-0.250542,0.35362,-0.682602,-0.328982,0.35362,-0.591549,-0.237929,3.02158
HYPE,20260403,2249,0.925051,0.300919,-0.621913,-0.320994,0.300919,-0.730977,-0.430058,0.306702,-0.62589,-0.319187,0.306702,-0.752359,-0.445656,2.715379
HYPE,20260408,4703,0.906632,0.436689,-0.757213,-0.320524,0.436689,-0.632979,-0.196289,0.450167,-0.758283,-0.308117,0.450167,-0.620781,-0.170614,4.459077
HYPE,20260413,4727,0.885441,0.385565,-0.798693,-0.413128,0.385565,-0.63509,-0.249525,0.398736,-0.777863,-0.379127,0.398736,-0.551184,-0.152448,4.51237
HYPE,20260418,2500,0.898876,0.315536,-0.731499,-0.415963,0.315536,-0.694748,-0.379212,0.326004,-0.77113,-0.445127,0.326004,-0.833999,-0.507995,2.898486
HYPE,20260423,2852,0.908093,0.320788,-0.766151,-0.445363,0.320788,-0.825086,-0.504298,0.328253,-0.800155,-0.471901,0.328253,-0.941102,-0.612849,3.427459
HYPE,20260428,3263,0.913592,0.275621,-1.154663,-0.879042,0.275621,-1.64048,-1.364859,0.282994,-1.144017,-0.861023,0.282994,-1.596808,-1.313814,2.988593
HYPE,20260503,1314,0.891081,0.264253,-1.047065,-0.782812,0.264253,-0.756234,-0.491981,0.276678,-1.066215,-0.789537,0.276678,-0.745212,-0.468535,2.178501
HYPE,20260508,2192,0.923335,0.318733,-0.903123,-0.58439,0.318733,-0.983757,-0.665024,0.326776,-0.893335,-0.566559,0.326776,-0.930407,-0.603631,2.739866
HYPE,20260513,2734,0.916156,0.279214,-0.978969,-0.699755,0.279214,-0.779734,-0.500519,0.285621,-0.956986,-0.671365,0.285621,-0.828926,-0.543305,2.705606
HYPE,20260518,9331,0.880962,0.476638,-0.790917,-0.314279,0.476638,-0.824336,-0.347698,0.488518,-0.762922,-0.274404,0.488518,-0.705714,-0.217196,6.659567
HYPE,20260523,6435,0.886145,0.381999,-1.033133,-0.651134,0.381999,-1.073869,-0.69187,0.397608,-1.006078,-0.60847,0.397608,-1.075665,-0.678057,6.494217
HYPE,20260528,8980,0.893254,0.412698,-0.857501,-0.444803,0.412698,-0.971496,-0.558798,0.425365,-0.840765,-0.4154,0.425365,-0.941149,-0.515784,6.200872
INJ,20250727,75,0.973333,1.226911,-2.171022,-0.944111,1.226911,-3.201473,-1.974562,1.197838,-2.321963,-1.124125,1.197838,-3.221024,-2.023186,4.108192
INJ,20250801,229,0.989956,1.812748,-5.06186,-3.249112,1.812748,-5.734404,-3.921656,1.793582,-5.078454,-3.284872,1.793582,-5.968269,-4.174687,7.377756
INJ,20250806,79,0.93038,1.854249,-2.48229,-0.628041,1.854249,-1.565607,0.288642,1.92822,-2.665759,-0.737539,1.92822,-0.876082,1.052138,4.793949
INJ,20250811,161,0.970807,1.193849,-2.644704,-1.450855,1.193849,-1.18867,0.005179,1.212732,-2.695161,-1.482429,1.212732,-1.451403,-0.238671,5.226951
INJ,20250816,47,0.895745,1.52472,-2.551854,-1.027133,1.52472,-1.337844,0.186877,1.620551,-2.289459,-0.668908,1.620551,-0.858483,0.762068,3.437947
INJ,20250821,129,0.927132,1.036026,-2.911515,-1.875489,1.036026,-4.933145,-3.897119,1.047456,-2.860301,-1.812845,1.047456,-4.976415,-3.928959,3.92018
INJ,20250826,96,0.955208,1.696378,-1.938486,-0.242108,1.696378,-4.571736,-2.875358,1.735663,-1.929494,-0.193831,1.735663,-4.321809,-2.586146,5.349358
INJ,20250831,44,0.952273,1.203124,-1.223457,-0.020333,1.203124,-0.976732,0.226392,1.226535,-1.254495,-0.02796,1.226535,-0.837433,0.389101,2.720471
INJ,20250905,89,0.959551,1.981669,-5.018287,-3.036618,1.981669,-5.706535,-3.724866,1.985175,-5.153898,-3.168723,1.985175,-5.70729,-3.722115,4.033775
INJ,20250910,94,0.973404,1.733641,-1.507719,0.225921,1.733641,-1.447876,0.285764,1.743716,-1.493923,0.249793,1.743716,-1.606479,0.137237,3.762894
INJ,20250915,107,0.968224,1.667859,-1.684469,-0.01661,1.667859,-1.083316,0.584543,1.650329,-1.701875,-0.051546,1.650329,-0.76091,0.889419,4.042552
INJ,20250920,25,1.0,1.123495,-2.175714,-1.052219,1.123495,-3.099968,-1.976472,1.123495,-2.175714,-1.052219,1.123495,-3.099968,-1.976472,2.160636
INJ,20250925,91,0.954945,1.319542,-0.825137,0.494404,1.319542,0.974866,2.294407,1.338777,-0.872899,0.465879,1.338777,0.71523,2.054007,5.47281
INJ,20250930,28,0.964286,1.601133,-2.987155,-1.386022,1.601133,-3.570787,-1.969653,1.621507,-2.994856,-1.373349,1.621507,-3.652291,-2.030784,3.367643
INJ,20251005,115,0.973913,1.750157,-0.625662,1.124495,1.750157,-1.625122,0.125034,1.733813,-0.86752,0.866293,1.733813,-1.880382,-0.146569,3.629712
INJ,20251010,333,0.944745,19.292897,-17.080759,2.212138,19.292897,-5.839685,13.453212,19.729504,-21.230095,-1.500591,19.729504,-6.103562,13.625942,73.661765
INJ,20251015,24,0.991667,1.277424,-3.908136,-2.630712,1.277424,1.405281,2.682705,1.274835,-3.967626,-2.692791,1.274835,1.417978,2.692813,5.412771
INJ,20251025,4,0.85,1.80029,-2.803911,-1.003621,1.80029,-6.313904,-4.513614,1.836764,-3.694517,-1.857753,1.836764,-7.553111,-5.716347,2.339304
INJ,20251030,65,1.0,1.27851,-3.55309,-2.27458,1.27851,-10.59253,-9.31402,1.27851,-3.55309,-2.27458,1.27851,-10.59253,-9.31402,5.926592
INJ,20251104,79,0.987342,1.446992,-1.069065,0.377928,1.446992,0.073166,1.520158,1.460782,-1.074199,0.386582,1.460782,0.076961,1.537743,9.50314
INJ,20251109,24,1.0,1.541571,-0.86378,0.677791,1.541571,0.456591,1.998162,1.541571,-0.86378,0.677791,1.541571,0.456591,1.998162,5.654764
INJ,20251114,55,0.998182,1.802366,-3.036427,-1.234061,1.802366,-6.631319,-4.828953,1.804885,-2.997495,-1.192611,1.804885,-6.601229,-4.796345,9.048665
INJ,20251129,28,1.0,1.371338,-0.617631,0.753707,1.371338,0.718014,2.089352,1.371338,-0.617631,0.753707,1.371338,0.718014,2.089352,3.24523
INJ,20251204,34,0.979412,2.122165,-2.566635,-0.44447,2.122165,-5.813726,-3.69156,2.131811,-2.59961,-0.467798,2.131811,-5.836289,-3.704478,4.332525
INJ,20251209,88,0.973864,1.736042,-2.80932,-1.073278,1.736042,-2.668504,-0.932461,1.771116,-2.899892,-1.128776,1.771116,-2.663059,-0.891943,5.340477
INJ,20251214,63,0.939683,1.61137,-1.186498,0.424871,1.61137,-2.316542,-0.705173,1.616281,-1.16973,0.446551,1.616281,-2.433682,-0.8174,3.585832
INJ,20251219,48,0.96875,1.204484,-4.128967,-2.924484,1.204484,-6.790615,-5.586132,1.196083,-4.197115,-3.001032,1.196083,-6.726854,-5.53077,5.277684
INJ,20251224,12,0.975,3.955503,-1.555167,2.400336,3.955503,-1.633807,2.321696,4.028319,-1.569296,2.459023,4.028319,-1.647092,2.381227,3.433533
INJ,20251229,22,1.0,2.321239,0.942335,3.263574,2.321239,-0.835287,1.485951,2.321239,0.942335,3.263574,2.321239,-0.835287,1.485951,4.129926
