coin,date,n_fills,mean_fill_size,spread_capture_bp_10s,adverse_select_bp_10s,net_markout_bp_10s,spread_capture_bp_60s,adverse_select_bp_60s,net_markout_bp_60s,spread_capture_szw_bp_10s,adverse_select_szw_bp_10s,net_markout_szw_bp_10s,spread_capture_szw_bp_60s,adverse_select_szw_bp_60s,net_markout_szw_bp_60s,rv_10s_bp
ETH,20230727,3839,0.381141,0.030915,-0.831145,-0.80023,0.030915,-1.206105,-1.17519,0.031755,-0.701076,-0.669322,0.031755,-1.006072,-0.974318,1.050551
ETH,20230730,3454,0.372973,0.028876,-0.86033,-0.831454,0.028876,-1.44446,-1.415585,0.03034,-0.871138,-0.840798,0.03034,-1.36019,-1.32985,1.070368
ETH,20230802,5532,0.399206,0.034454,-0.809947,-0.775493,0.034454,-1.045319,-1.010865,0.031404,-0.72034,-0.688936,0.031404,-0.955529,-0.924124,1.579459
ETH,20230805,2452,0.286574,0.028184,-0.671292,-0.643108,0.028184,-1.19359,-1.165406,0.028836,-0.621963,-0.593127,0.028836,-1.005099,-0.976262,0.567186
ETH,20230808,5288,0.396259,0.030054,-0.821778,-0.791724,0.030054,-1.087917,-1.057863,0.03075,-0.735853,-0.705103,0.03075,-0.925599,-0.89485,1.367235
ETH,20230811,4260,0.258246,0.028034,-0.763225,-0.735191,0.028034,-0.913317,-0.885283,0.028372,-0.599556,-0.571183,0.028372,-0.75608,-0.727707,0.785021
ETH,20230814,5628,0.255473,0.027661,-0.81207,-0.784408,0.027661,-1.083865,-1.056204,0.02814,-0.668045,-0.639905,0.02814,-0.739836,-0.711697,0.80877
ETH,20230817,13546,0.441539,0.067198,-2.691088,-2.62389,0.067198,-5.397011,-5.329812,0.073671,-1.757303,-1.683631,0.073671,-4.838849,-4.765178,7.759585
ETH,20230820,3762,0.378727,0.030901,-1.067546,-1.036646,0.030901,-1.203366,-1.172466,0.030574,-0.981764,-0.95119,0.030574,-1.034566,-1.003992,1.436023
ETH,20230823,6527,0.419306,0.033051,-1.111709,-1.078658,0.033051,-0.909911,-0.876861,0.033538,-1.058546,-1.025008,0.033538,-0.83796,-0.804422,2.529129
ETH,20230826,1498,0.392056,0.031388,-0.798677,-0.76729,0.031388,-1.078041,-1.046653,0.031414,-0.754387,-0.722973,0.031414,-0.901063,-0.86965,0.648709
ETH,20230829,8048,0.460048,0.036358,-0.981041,-0.944683,0.036358,-0.966954,-0.930596,0.037447,-0.966279,-0.928832,0.037447,-0.7503,-0.712853,3.281883
ETH,20230901,4543,0.435298,0.034127,-1.127767,-1.09364,0.034127,-1.354972,-1.320845,0.034228,-1.066778,-1.03255,0.034228,-1.119311,-1.085083,2.18594
ETH,20230904,2899,0.396892,0.032569,-1.112753,-1.080184,0.032569,-1.13373,-1.101161,0.034114,-0.906481,-0.872367,0.034114,-0.938751,-0.904636,1.333699
ETH,20230907,4207,0.447518,0.034006,-0.997858,-0.963852,0.034006,-0.862587,-0.82858,0.033264,-1.021977,-0.988713,0.033264,-0.823901,-0.790637,1.620369
ETH,20230910,3611,0.434317,0.036829,-1.062656,-1.025827,0.036829,-1.047353,-1.010524,0.037048,-1.010866,-0.973818,0.037048,-1.013441,-0.976393,1.719286
ETH,20230913,5252,0.455617,0.035921,-1.439287,-1.403366,0.035921,-1.336031,-1.30011,0.037355,-1.470108,-1.432753,0.037355,-1.293772,-1.256417,2.321252
ETH,20230916,2166,0.402207,0.031962,-0.938411,-0.906449,0.031962,-1.308664,-1.276702,0.032115,-0.844407,-0.812292,0.032115,-1.096636,-1.064521,0.993309
ETH,20230919,4279,0.433667,0.03191,-0.972177,-0.940268,0.03191,-1.100633,-1.068723,0.031921,-0.958482,-0.926561,0.031921,-1.056375,-1.024454,1.679739
ETH,20230922,4018,0.392616,0.032433,-1.035552,-1.003118,0.032433,-1.30835,-1.275916,0.032141,-0.967749,-0.935608,0.032141,-1.077257,-1.045116,1.286871
ETH,20230925,5678,0.435907,0.034239,-0.995097,-0.960858,0.034239,-1.127996,-1.093757,0.035583,-0.89942,-0.863836,0.035583,-0.958358,-0.922774,1.693559
ETH,20230928,7908,0.453153,0.033694,-0.908994,-0.8753,0.033694,-1.078641,-1.044947,0.033727,-1.043252,-1.009525,0.033727,-1.155033,-1.121306,2.107537
ETH,20231001,6775,0.398866,0.039574,-1.40076,-1.361187,0.039574,-1.976289,-1.936716,0.043101,-1.399717,-1.356616,0.043101,-1.260206,-1.217105,3.498815
ETH,20231004,8754,0.371082,0.033954,-1.09621,-1.062255,0.033954,-1.085659,-1.051705,0.033816,-1.076883,-1.043067,0.033816,-1.15287,-1.119055,2.192535
ETH,20231007,2740,0.398577,0.031493,-0.728646,-0.697152,0.031493,-0.873337,-0.841844,0.031101,-0.681128,-0.650027,0.031101,-0.752303,-0.721202,0.741879
ETH,20231010,7895,0.378061,0.03358,-1.061407,-1.027826,0.03358,-1.461583,-1.428002,0.034639,-0.939321,-0.904682,0.034639,-1.316318,-1.281679,1.814885
ETH,20231013,6865,0.411336,0.034999,-1.127254,-1.092255,0.034999,-1.220544,-1.185545,0.035404,-1.06479,-1.029386,0.035404,-1.312812,-1.277408,1.94938
ETH,20231016,12053,0.429166,0.044578,-1.05827,-1.013692,0.044578,-1.28578,-1.241202,0.04608,-1.210889,-1.164809,0.04608,-1.304793,-1.258713,3.359524
ETH,20231019,7338,0.37991,0.034299,-0.99736,-0.96306,0.034299,-0.924068,-0.889769,0.033536,-0.854866,-0.82133,0.033536,-0.921578,-0.888042,1.867763
ETH,20231022,7265,0.42392,0.034301,-1.190476,-1.156175,0.034301,-1.407658,-1.373357,0.033767,-1.071213,-1.037446,0.033767,-1.255891,-1.222124,1.88099
ETH,20231025,11922,0.446517,0.030828,-1.207447,-1.176618,0.030828,-1.136044,-1.105216,0.031269,-1.159561,-1.128292,0.031269,-1.084474,-1.053205,3.096719
ETH,20231028,4418,0.463787,0.030303,-0.951138,-0.920835,0.030303,-0.991032,-0.960729,0.029724,-0.914527,-0.884802,0.029724,-0.917134,-0.88741,1.569196
ETH,20231031,9310,0.434892,0.029972,-1.030775,-1.000803,0.029972,-1.123147,-1.093176,0.030344,-1.00586,-0.975516,0.030344,-1.000586,-0.970242,2.178292
ETH,20231103,14867,0.425411,0.030135,-1.086789,-1.056654,0.030135,-0.976064,-0.945929,0.030094,-1.050835,-1.020741,0.030094,-0.93778,-0.907686,2.417709
ETH,20231106,16980,0.365935,0.028851,-0.97517,-0.946319,0.028851,-1.027101,-0.99825,0.028734,-0.954731,-0.925997,0.028734,-0.979063,-0.950329,2.310938
ETH,20231109,37707,0.444904,0.050912,-0.848992,-0.79808,0.050912,-0.860793,-0.80988,0.054326,-0.904469,-0.850142,0.054326,-1.254115,-1.199789,5.660829
ETH,20231112,9638,0.503924,0.028069,-0.89988,-0.871811,0.028069,-0.814829,-0.78676,0.028406,-0.855901,-0.827495,0.028406,-0.676096,-0.64769,2.41067
ETH,20231115,13604,0.498888,0.030613,-0.865463,-0.834849,0.030613,-0.657088,-0.626474,0.030563,-0.805018,-0.774455,0.030563,-0.676085,-0.645523,3.106211
ETH,20231118,8936,0.409477,0.028412,-0.900164,-0.871752,0.028412,-0.984795,-0.956383,0.028224,-0.812938,-0.784714,0.028224,-0.845588,-0.817364,1.977387
ETH,20231121,18872,0.466567,0.038841,-1.120082,-1.081242,0.038841,-0.952062,-0.913221,0.037367,-0.980112,-0.942744,0.037367,-0.910027,-0.872659,3.707576
ETH,20231124,15376,0.491494,0.038789,-0.928756,-0.889967,0.038789,-0.919231,-0.880442,0.035952,-0.875104,-0.839152,0.035952,-0.810265,-0.774313,2.945686
ETH,20231127,12528,0.46229,0.030001,-0.860624,-0.830623,0.030001,-0.878543,-0.848542,0.030539,-0.828952,-0.798413,0.030539,-0.939581,-0.909042,2.47835
ETH,20231130,10614,0.419737,0.026265,-0.837625,-0.81136,0.026265,-0.848442,-0.822177,0.026214,-0.774363,-0.748149,0.026214,-0.795694,-0.76948,1.806279
ETH,20231203,10114,0.505664,0.030035,-0.748008,-0.717973,0.030035,-1.029991,-0.999957,0.029807,-0.846119,-0.816313,0.029807,-1.045071,-1.015264,2.237825
ETH,20231206,14164,0.525918,0.025125,-0.89285,-0.867725,0.025125,-0.922795,-0.89767,0.025283,-0.920247,-0.894965,0.025283,-0.90256,-0.877278,3.036506
ETH,20231209,11453,0.501189,0.030385,-0.861826,-0.83144,0.030385,-0.961781,-0.931396,0.026152,-0.910104,-0.883952,0.026152,-0.937569,-0.911416,2.352649
ETH,20231212,14914,0.493115,0.025476,-1.001699,-0.976223,0.025476,-0.915182,-0.889706,0.025208,-1.027511,-1.002303,0.025208,-0.987513,-0.962306,2.91872
ETH,20231215,11948,0.490429,0.025652,-0.979526,-0.953874,0.025652,-1.022616,-0.996964,0.025639,-1.026373,-1.000733,0.025639,-1.071942,-1.046302,2.792974
ETH,20231218,14633,0.486714,0.026396,-0.875319,-0.848923,0.026396,-0.851781,-0.825386,0.027096,-0.992416,-0.965321,0.027096,-0.871748,-0.844653,2.831355
ETH,20231221,15429,0.509373,0.02606,-0.893686,-0.867626,0.02606,-0.9252,-0.89914,0.025921,-0.912719,-0.886798,0.025921,-0.927925,-0.902004,2.908261
ETH,20231224,10862,0.485249,0.026485,-0.841743,-0.815258,0.026485,-0.914948,-0.888463,0.028156,-0.94813,-0.919974,0.028156,-1.077472,-1.049316,2.432743
ETH,20231227,17892,0.499633,0.024031,-0.884403,-0.860372,0.024031,-0.559448,-0.535417,0.024304,-0.890769,-0.866465,0.024304,-0.734808,-0.710504,3.106995
ETH,20231230,10122,0.463251,0.024695,-0.901986,-0.877291,0.024695,-0.936054,-0.911359,0.023571,-0.920087,-0.896517,0.023571,-0.925526,-0.901955,2.212301
ETH,20240102,17269,0.484833,0.02443,-0.821105,-0.796675,0.02443,-0.593273,-0.568843,0.024659,-0.77037,-0.745711,0.024659,-0.576233,-0.551574,3.225928
ETH,20240105,14123,0.473875,0.029595,-1.084316,-1.054721,0.029595,-0.899316,-0.869721,0.031005,-0.95691,-0.925905,0.031005,-0.74099,-0.709985,3.463094
ETH,20240108,18877,0.469095,0.027588,-0.847115,-0.819527,0.027588,-1.038692,-1.011104,0.02805,-0.852016,-0.823965,0.02805,-0.765732,-0.737682,3.41661
ETH,20240111,33138,0.450633,0.027115,-0.651735,-0.62462,0.027115,-0.632149,-0.605033,0.027111,-0.604775,-0.577664,0.027111,-0.385535,-0.358424,4.53693
ETH,20240114,16310,0.439266,0.023272,-1.003553,-0.980281,0.023272,-0.964891,-0.941619,0.023508,-0.941511,-0.918003,0.023508,-0.927346,-0.903838,2.790868
ETH,20240117,15824,0.42095,0.022465,-0.829782,-0.807318,0.022465,-0.613803,-0.591338,0.022945,-0.826263,-0.803317,0.022945,-0.525792,-0.502847,2.732448
ETH,20240120,6653,0.410691,0.021741,-0.765802,-0.744061,0.021741,-0.764309,-0.742568,0.02169,-0.757641,-0.735952,0.02169,-0.809699,-0.788009,1.387634
ETH,20240123,22992,0.484945,0.029839,-0.910705,-0.880866,0.029839,-1.077526,-1.047687,0.029192,-0.899832,-0.87064,0.029192,-1.096569,-1.067377,3.953308
ETH,20240126,15370,0.471499,0.025019,-0.79587,-0.770851,0.025019,-0.651794,-0.626775,0.024973,-0.800231,-0.775258,0.024973,-0.651446,-0.626473,2.498426
ETH,20240129,13906,0.416345,0.024718,-0.668718,-0.644001,0.024718,-0.80253,-0.777813,0.025605,-0.745131,-0.719526,0.025605,-0.696271,-0.670666,2.145522
ETH,20240201,13364,0.425983,0.023732,-0.982571,-0.958839,0.023732,-1.109383,-1.085651,0.024517,-0.918509,-0.893992,0.024517,-0.752035,-0.727517,2.565536
ETH,20240204,7937,0.401422,0.024617,-0.797469,-0.772852,0.024617,-0.850796,-0.826178,0.024467,-0.920978,-0.896511,0.024467,-0.995696,-0.971229,1.85844
ETH,20240207,16582,0.375845,0.023006,-0.692452,-0.669446,0.023006,-0.777066,-0.75406,0.023572,-0.748478,-0.724906,0.023572,-0.719113,-0.69554,2.294797
ETH,20240210,10187,0.351429,0.0216,-0.845272,-0.823671,0.0216,-0.946621,-0.925021,0.022145,-0.839136,-0.816991,0.022145,-0.807524,-0.78538,1.596269
ETH,20240213,26193,0.411257,0.023664,-0.725088,-0.701424,0.023664,-0.815515,-0.791851,0.024086,-0.821608,-0.797523,0.024086,-0.865775,-0.841689,3.234886
ETH,20240216,18179,0.408971,0.022709,-0.940761,-0.918052,0.022709,-1.012401,-0.989692,0.023043,-1.009175,-0.986131,0.023043,-1.033829,-1.010786,3.196742
ETH,20240219,22356,0.409576,0.021528,-0.758193,-0.736665,0.021528,-0.725319,-0.703791,0.020039,-0.861526,-0.841487,0.020039,-0.885046,-0.865007,2.961179
ETH,20240222,29682,0.395912,0.021711,-0.772982,-0.751271,0.021711,-0.59889,-0.57718,0.021247,-0.828253,-0.807006,0.021247,-0.782907,-0.76166,3.479387
ETH,20240225,20147,0.415425,0.020723,-0.746663,-0.72594,0.020723,-0.407531,-0.386808,0.021393,-0.862689,-0.841296,0.021393,-0.692027,-0.670635,2.722391
ETH,20240228,38294,0.442192,0.03771,-1.030016,-0.992306,0.03771,-1.621254,-1.583545,0.040292,-1.090313,-1.050021,0.040292,-1.738659,-1.698367,7.424365
ETH,20240302,13415,0.371769,0.016593,-1.054056,-1.037462,0.016593,-1.045557,-1.028964,0.016418,-1.054239,-1.037821,0.016418,-1.095155,-1.078738,2.49314
ETH,20240305,50868,0.426305,0.045641,-0.914758,-0.869117,0.045641,-0.971966,-0.926325,0.044936,-1.06729,-1.022354,0.044936,-1.304629,-1.259693,8.881024
ETH,20240308,40873,0.342486,0.023153,-0.74867,-0.725517,0.023153,-1.121072,-1.097919,0.025655,-0.82883,-0.803175,0.025655,-0.972135,-0.94648,4.46998
ETH,20240311,39875,0.346077,0.019133,-0.901596,-0.882463,0.019133,-1.091396,-1.072263,0.019265,-0.987476,-0.968211,0.019265,-1.054102,-1.034837,4.218803
ETH,20240314,36870,0.382059,0.022282,-0.875223,-0.852941,0.022282,-1.053126,-1.030845,0.020534,-0.877369,-0.856836,0.020534,-1.075051,-1.054517,4.559204
ETH,20240317,30918,0.364772,0.017643,-0.886592,-0.868949,0.017643,-0.920139,-0.902496,0.017797,-0.965196,-0.9474,0.017797,-0.910058,-0.892262,4.330534
ETH,20240320,65822,0.39402,0.028094,-0.992957,-0.964862,0.028094,-1.345671,-1.317577,0.028393,-1.12422,-1.095827,0.028393,-1.13751,-1.109116,7.303401
ETH,20240323,22946,0.382237,0.017703,-0.891521,-0.873819,0.017703,-0.825687,-0.807985,0.017654,-0.98608,-0.968426,0.017654,-0.948278,-0.930623,3.50536
ETH,20240326,26644,0.359738,0.016813,-0.89114,-0.874328,0.016813,-0.840731,-0.823918,0.016839,-0.932959,-0.91612,0.016839,-0.89621,-0.879371,3.491938
ETH,20240329,20867,0.32231,0.01582,-0.62187,-0.60605,0.01582,-0.594351,-0.578531,0.016186,-0.746353,-0.730167,0.016186,-0.712315,-0.696129,2.461093
ETH,20240401,31530,0.32054,0.018569,-0.821804,-0.803236,0.018569,-0.486671,-0.468102,0.019343,-0.821061,-0.801718,0.019343,-0.521204,-0.501861,3.350416
ETH,20240404,30652,0.324691,0.02177,-0.913082,-0.891311,0.02177,-0.916666,-0.894896,0.018121,-0.932262,-0.914141,0.018121,-1.145168,-1.127047,3.204222
ETH,20240407,16654,0.312631,0.016279,-0.836722,-0.820443,0.016279,-0.809637,-0.793358,0.016269,-0.852085,-0.835816,0.016269,-0.888533,-0.872264,2.314525
ETH,20240410,31953,0.342796,0.020686,-0.939789,-0.919103,0.020686,-1.078676,-1.05799,0.020309,-0.880041,-0.859732,0.020309,-0.982051,-0.961741,3.811574
ETH,20240413,50212,0.341857,0.053018,-0.744451,-0.691432,0.053018,-0.366619,-0.3136,0.051589,-0.996582,-0.944993,0.051589,-0.613894,-0.562305,9.644696
ETH,20240416,40433,0.355753,0.021441,-1.158103,-1.136663,0.021441,-1.129525,-1.108084,0.022199,-1.096439,-1.07424,0.022199,-1.14415,-1.121951,5.365415
ETH,20240419,45933,0.337973,0.02447,-1.04174,-1.01727,0.02447,-0.974988,-0.950518,0.024023,-1.06292,-1.038897,0.024023,-0.992668,-0.968645,5.297895
ETH,20240422,30115,0.258354,0.01816,-0.939936,-0.921776,0.01816,-0.961712,-0.943552,0.019227,-0.842502,-0.823275,0.019227,-0.924192,-0.904965,2.973834
ETH,20240425,30254,0.312387,0.019821,-0.836838,-0.817017,0.019821,-0.921601,-0.901781,0.020372,-0.855421,-0.835049,0.020372,-0.826546,-0.806174,3.359934
ETH,20240428,25046,0.302633,0.019279,-0.851815,-0.832536,0.019279,-0.602822,-0.583543,0.020251,-0.917885,-0.897634,0.020251,-0.722185,-0.701934,2.803067
ETH,20240501,39544,0.363912,0.027102,-0.815822,-0.78872,0.027102,-1.01056,-0.983457,0.028221,-0.880699,-0.852479,0.028221,-1.090014,-1.061793,5.274562
ETH,20240504,18731,0.277099,0.018256,-0.805673,-0.787416,0.018256,-0.897121,-0.878864,0.018473,-0.797471,-0.778999,0.018473,-0.856394,-0.837921,2.27422
ETH,20240507,21942,0.344215,0.019814,-0.942245,-0.922431,0.019814,-0.876059,-0.856245,0.01985,-0.854962,-0.835111,0.01985,-0.837215,-0.817365,3.106331
ETH,20240510,19220,0.357215,0.019902,-0.847998,-0.828096,0.019902,-0.801369,-0.781467,0.019804,-0.77509,-0.755287,0.019804,-0.69872,-0.678917,2.947874
ETH,20240513,19711,0.366094,0.019747,-0.704336,-0.684589,0.019747,-0.8465,-0.826754,0.019605,-0.826181,-0.806577,0.019605,-0.89665,-0.877045,2.891225
ETH,20240516,15131,0.38165,0.019068,-0.81898,-0.799912,0.019068,-0.979169,-0.960101,0.019237,-0.785048,-0.765811,0.019237,-0.986173,-0.966936,2.452271
ETH,20240519,14077,0.330635,0.017769,-0.803169,-0.785401,0.017769,-0.838909,-0.82114,0.017922,-0.800317,-0.782395,0.017922,-0.86505,-0.847128,1.961469
ETH,20240522,34965,0.357563,0.018642,-0.866557,-0.847914,0.018642,-0.763451,-0.744809,0.020222,-0.914029,-0.893807,0.020222,-0.697069,-0.676846,4.232486
ETH,20240525,15782,0.300113,0.015424,-0.728949,-0.713526,0.015424,-0.779947,-0.764524,0.016419,-0.740437,-0.724018,0.016419,-0.722689,-0.70627,2.014896
ETH,20240528,30036,0.325922,0.016886,-0.864297,-0.847411,0.016886,-1.003423,-0.986536,0.017862,-0.81318,-0.795318,0.017862,-0.995515,-0.977653,3.192891
ETH,20240531,24968,0.323725,0.01627,-0.755422,-0.739151,0.01627,-0.743798,-0.727528,0.017279,-0.756665,-0.739387,0.017279,-0.732772,-0.715493,2.755352
ETH,20240603,19610,0.319109,0.015263,-0.761828,-0.746565,0.015263,-0.876444,-0.861181,0.015863,-0.763045,-0.747182,0.015863,-0.798201,-0.782337,2.119875
ETH,20240606,17831,0.28039,0.016781,-0.684613,-0.667833,0.016781,-0.787549,-0.770769,0.01819,-0.650525,-0.632334,0.01819,-0.733161,-0.71497,1.953406
ETH,20240609,8731,0.260466,0.014967,-0.700076,-0.685109,0.014967,-0.788487,-0.77352,0.0155,-0.71156,-0.69606,0.0155,-0.770786,-0.755285,1.163032
ETH,20240612,26329,0.350174,0.021362,-0.97527,-0.953908,0.021362,-1.090885,-1.069523,0.023673,-0.957216,-0.933543,0.023673,-0.760767,-0.737094,3.564838
ETH,20240615,17164,0.327928,0.015981,-0.859038,-0.843057,0.015981,-0.847868,-0.831887,0.016121,-0.898479,-0.882357,0.016121,-0.969894,-0.953772,1.958473
ETH,20240618,42673,0.297015,0.018455,-1.124583,-1.106128,0.018455,-1.043842,-1.025387,0.019974,-1.15225,-1.132276,0.019974,-1.146774,-1.1268,4.018676
ETH,20240621,23188,0.362655,0.017476,-0.973112,-0.955636,0.017476,-0.982271,-0.964795,0.017602,-0.9253,-0.907698,0.017602,-0.894092,-0.87649,2.9983
ETH,20240624,37966,0.375544,0.020772,-1.133795,-1.113023,0.020772,-1.161542,-1.14077,0.021413,-1.118799,-1.097385,0.021413,-1.187021,-1.165608,4.942338
ETH,20240627,18324,0.339466,0.017751,-0.805547,-0.787796,0.017751,-0.80625,-0.788499,0.017515,-0.722521,-0.705006,0.017515,-0.637832,-0.620317,2.138589
ETH,20240630,10642,0.340561,0.016902,-0.804202,-0.7873,0.016902,-0.852006,-0.835104,0.017459,-0.725556,-0.708097,0.017459,-0.818955,-0.801497,1.572081
ETH,20240703,20597,0.358897,0.018836,-0.83012,-0.811284,0.018836,-1.0146,-0.995764,0.019115,-0.776395,-0.757279,0.019115,-0.779034,-0.759919,2.808933
ETH,20240706,16365,0.363752,0.018874,-0.84089,-0.822015,0.018874,-0.764052,-0.745177,0.019282,-0.777697,-0.758415,0.019282,-0.688052,-0.668771,2.591163
ETH,20240709,21317,0.378734,0.019746,-0.889911,-0.870165,0.019746,-0.862099,-0.842354,0.019771,-0.858275,-0.838505,0.019771,-0.795663,-0.775892,3.690391
ETH,20240712,18513,0.37448,0.0185,-0.890552,-0.872052,0.0185,-0.807617,-0.789117,0.018579,-0.790715,-0.772137,0.018579,-0.742499,-0.723921,3.070745
ETH,20240715,19552,0.415373,0.018533,-0.850714,-0.832181,0.018533,-0.866224,-0.847691,0.018983,-0.821547,-0.802564,0.018983,-0.737301,-0.718318,3.47651
ETH,20240718,19706,0.367021,0.016481,-0.930584,-0.914104,0.016481,-0.924594,-0.908113,0.017288,-0.881034,-0.863746,0.017288,-0.880652,-0.863364,2.63608
ETH,20240721,16513,0.361041,0.017091,-0.811792,-0.794701,0.017091,-1.00447,-0.987379,0.017606,-0.788805,-0.771199,0.017606,-1.090299,-1.072692,2.480142
ETH,20240724,23081,0.380379,0.019066,-0.889844,-0.870778,0.019066,-0.933214,-0.914148,0.020347,-0.788121,-0.767774,0.020347,-0.770667,-0.750321,3.067343
ETH,20240727,21233,0.357615,0.01795,-1.08513,-1.06718,0.01795,-1.251701,-1.233752,0.017831,-1.012434,-0.994603,0.017831,-1.142976,-1.125144,3.092441
ETH,20240730,21484,0.36095,0.016754,-0.860333,-0.84358,0.016754,-0.929286,-0.912532,0.016913,-0.810387,-0.793474,0.016913,-1.035374,-1.018461,2.765211
ETH,20240802,28082,0.365192,0.019538,-0.991687,-0.972149,0.019538,-0.97884,-0.959302,0.02019,-0.986289,-0.966099,0.02019,-0.807952,-0.787762,4.48697
ETH,20240805,82404,0.413121,0.067403,-1.163135,-1.095732,0.067403,-1.567451,-1.500049,0.069515,-1.200321,-1.130806,0.069515,-1.878471,-1.808956,16.869272
ETH,20240808,38237,0.384563,0.026572,-1.260619,-1.234046,0.026572,-1.617916,-1.591344,0.026825,-1.318245,-1.29142,0.026825,-1.593372,-1.566548,6.238745
ETH,20240811,24457,0.337851,0.022294,-1.018405,-0.996111,0.022294,-1.07735,-1.055057,0.022996,-0.982345,-0.959349,0.022996,-0.925085,-0.902089,3.940384
ETH,20240814,30672,0.358543,0.023648,-0.882707,-0.859058,0.023648,-0.464858,-0.44121,0.025166,-0.835471,-0.810305,0.025166,-0.34895,-0.323784,4.11037
ETH,20240817,9394,0.336963,0.019977,-0.833215,-0.813238,0.019977,-0.737375,-0.717398,0.020292,-0.772623,-0.752331,0.020292,-0.745824,-0.725532,1.789603
ETH,20240820,21845,0.393156,0.021035,-1.047048,-1.026013,0.021035,-1.005365,-0.98433,0.021626,-0.997055,-0.975429,0.021626,-0.917155,-0.895529,2.963471
ETH,20240823,20894,0.398179,0.023754,-0.827139,-0.803385,0.023754,-0.709756,-0.686002,0.023534,-0.788791,-0.765257,0.023534,-0.698942,-0.675408,3.509754
ETH,20240826,16766,0.3774,0.020746,-0.869207,-0.848461,0.020746,-0.880964,-0.860218,0.021311,-0.88752,-0.866208,0.021311,-0.927943,-0.906631,2.733798
ETH,20240829,20935,0.348684,0.021256,-0.846747,-0.825491,0.021256,-0.492622,-0.471366,0.021869,-0.775204,-0.753335,0.021869,-0.624481,-0.602613,3.217641
ETH,20240901,19205,0.378028,0.023556,-0.80901,-0.785453,0.023556,-0.757581,-0.734024,0.024026,-0.808029,-0.784003,0.024026,-0.796337,-0.772312,3.204347
ETH,20240904,25180,0.355289,0.02554,-0.918121,-0.892581,0.02554,-0.78839,-0.762849,0.027785,-0.877228,-0.849442,0.027785,-0.843746,-0.815961,4.038541
ETH,20240907,14243,0.357292,0.023933,-0.837756,-0.813823,0.023933,-0.822719,-0.798786,0.024488,-0.717259,-0.692771,0.024488,-0.739581,-0.715093,2.660252
ETH,20240910,14778,0.357158,0.023167,-0.789901,-0.766734,0.023167,-0.743727,-0.72056,0.023539,-0.796048,-0.772509,0.023539,-0.688423,-0.664885,2.903954
ETH,20240913,14661,0.379157,0.023464,-0.915517,-0.892053,0.023464,-0.870262,-0.846798,0.024131,-0.800932,-0.776801,0.024131,-0.882268,-0.858137,2.894965
ETH,20240916,16932,0.420924,0.024686,-0.897391,-0.872705,0.024686,-0.897692,-0.873006,0.024874,-0.919221,-0.894347,0.024874,-0.861871,-0.836997,3.269526
ETH,20240919,15890,0.42578,0.023308,-0.714603,-0.691295,0.023308,-0.716408,-0.6931,0.02356,-0.740334,-0.716774,0.02356,-0.70137,-0.67781,3.209279
ETH,20240922,12295,0.41294,0.021952,-0.78614,-0.764188,0.021952,-0.767162,-0.74521,0.022341,-0.838793,-0.816452,0.022341,-0.89676,-0.874419,2.454847
ETH,20240925,12110,0.419484,0.021131,-0.813544,-0.792412,0.021131,-0.690248,-0.669117,0.022127,-0.852503,-0.830377,0.022127,-0.884475,-0.862348,2.589874
ETH,20240928,11084,0.290303,0.020276,-0.982761,-0.962485,0.020276,-1.182188,-1.161912,0.020107,-0.835989,-0.815883,0.020107,-0.840482,-0.820376,1.727531
ETH,20241001,29365,0.316561,0.022598,-1.040613,-1.018015,0.022598,-0.834466,-0.811868,0.024178,-0.90852,-0.884342,0.024178,-0.746311,-0.722133,4.484478
ETH,20241004,18203,0.289772,0.021908,-0.879761,-0.857853,0.021908,-0.798969,-0.777061,0.02271,-0.756085,-0.733376,0.02271,-0.620137,-0.597427,2.915989
ETH,20241007,21850,0.311816,0.021427,-0.903461,-0.882034,0.021427,-0.833816,-0.812388,0.022322,-0.815357,-0.793035,0.022322,-0.753114,-0.730792,3.172835
ETH,20241010,22462,0.284352,0.022192,-0.941828,-0.919636,0.022192,-0.963308,-0.941116,0.022771,-0.80485,-0.782078,0.022771,-0.757334,-0.734563,3.000512
ETH,20241013,10688,0.275431,0.021819,-0.919796,-0.897977,0.021819,-0.876682,-0.854862,0.02189,-0.721933,-0.700042,0.02189,-0.676634,-0.654743,1.736336
ETH,20241016,20396,0.266382,0.019801,-1.013221,-0.99342,0.019801,-1.121743,-1.101942,0.020287,-0.822223,-0.801936,0.020287,-0.77063,-0.750343,2.85793
ETH,20241019,9467,0.232968,0.01919,-0.766821,-0.747631,0.01919,-0.814008,-0.794818,0.01958,-0.635843,-0.616264,0.01958,-0.661765,-0.642186,1.218845
ETH,20241022,18324,0.279574,0.02007,-0.932087,-0.912017,0.02007,-0.832859,-0.81279,0.020873,-0.791249,-0.770376,0.020873,-0.584888,-0.564015,2.68398
ETH,20241025,30981,0.291275,0.021263,-1.048859,-1.027596,0.021263,-1.341442,-1.32018,0.02208,-0.860861,-0.838781,0.02208,-1.356567,-1.334487,3.735265
ETH,20241028,16637,0.354107,0.023626,-0.953006,-0.929379,0.023626,-1.037301,-1.013675,0.023943,-0.799999,-0.776056,0.023943,-0.713028,-0.689085,3.09265
ETH,20241031,19784,0.362632,0.021472,-0.891293,-0.869821,0.021472,-0.910315,-0.888843,0.022195,-0.819599,-0.797404,0.022195,-0.875715,-0.85352,3.1849
