coin,date,level,mean_markout_bp,n_fills,n_opportunities
OP,20250225,4,6.486497460463508,143,744100
OP,20250225,5,10.935097147372504,74,744100
OP,20250429,1,-0.7392709079065005,249,606040
OP,20250429,2,-0.47653484147974834,38,606040
OP,20250429,3,-2.6053632399994395,11,606040
OP,20250429,4,1.3324779005013414,8,606040
OP,20250429,5,1.9225500514121907,9,606040
OP,20250505,1,-0.5501815733659527,324,591232
OP,20250505,2,1.5996722772919347,43,591232
OP,20250505,3,2.17871369757612,23,591232
OP,20250505,4,3.602962515217763,16,591232
OP,20250505,5,2.153837084288458,12,591232
SOL,20230404,1,-1.0266755541763233,595,565060
SOL,20230404,2,-1.5223492727924857,300,565060
SOL,20230404,3,-1.928739952359982,128,565060
SOL,20230404,4,-0.6802421761063323,55,565060
SOL,20230404,5,-0.3542377088928789,23,565060
SOL,20230419,1,-4.704943485935193,2932,631166
SOL,20230419,2,-4.0343634006729525,1873,631166
SOL,20230419,3,-5.747641815281746,830,631166
SOL,20230419,4,-13.499016785465216,452,631166
SOL,20230419,5,-11.632673073773882,276,631166
SOL,20230510,1,-1.5489099694422166,1929,554843
SOL,20230510,2,-2.5203501373316435,1146,554843
SOL,20230510,3,-2.5527794812914566,455,554843
SOL,20230510,4,2.839205751597565,208,554843
SOL,20230510,5,0.3115451311994735,152,554843
SOL,20230525,1,-0.9569962579786432,492,533646
SOL,20230525,2,-0.9326207719882451,478,533646
SOL,20230525,3,-1.661142198870772,108,533646
SOL,20230525,4,-0.14579974146596997,35,533646
SOL,20230525,5,-1.7975762972496732,18,533646
SOL,20230528,1,-1.940096620561752,606,523165
SOL,20230528,2,-1.2114952279915616,461,523165
SOL,20230528,3,-1.5962631430216516,139,523165
SOL,20230528,4,-0.20243686054575324,54,523165
SOL,20230528,5,-2.4324474836132746,30,523165
SOL,20230618,1,-0.7182231606920467,528,463599
SOL,20230618,2,-1.4203287641183189,388,463599
SOL,20230618,3,1.1504353266792346,102,463599
SOL,20230618,4,4.59465178490392,38,463599
SOL,20230618,5,3.908101376210268,23,463599
SOL,20230718,1,-0.47400189796475367,2576,599312
SOL,20230718,2,-1.2003441498143483,2224,599312
SOL,20230718,3,0.1586886751479518,777,599312
SOL,20230718,4,-0.13639671920779434,382,599312
SOL,20230718,5,0.5613438038552544,219,599312
SOL,20230802,1,0.5232167938095563,977,529390
SOL,20230802,2,-0.7495737510291718,588,529390
SOL,20230802,3,2.693354113222109,240,529390
SOL,20230802,4,3.403011811110459,140,529390
SOL,20230802,5,6.660555479922128,87,529390
SOL,20231013,1,-1.5039007645042701,729,578604
SOL,20231013,2,-1.5784881793381966,563,578604
SOL,20231013,3,-2.282085933900131,216,578604
SOL,20231013,4,-5.14054243804952,111,578604
SOL,20231013,5,0.06843833523151586,71,578604
SOL,20231230,1,-0.4694425516508978,2596,659514
SOL,20231230,2,-0.28865715017371407,699,659514
SOL,20231230,3,0.5730125857161217,293,659514
SOL,20231230,4,0.4435834076807883,236,659514
SOL,20231230,5,-0.30777231756853135,215,659514
SOL,20240129,1,-0.202509146842021,4846,702571
SOL,20240129,2,-0.6440364256887586,1610,702571
SOL,20240129,3,-0.17281168205468808,819,702571
SOL,20240129,4,-0.5509902311997292,698,702571
SOL,20240129,5,-0.04726344568853647,637,702571
SOL,20240219,1,-0.4214517098400911,2680,711516
SOL,20240219,2,0.19173760145276952,682,711516
SOL,20240219,3,-0.20061246687937487,472,711516
SOL,20240219,4,0.03975789492874374,399,711516
SOL,20240219,5,0.16492178673601274,371,711516
SOL,20240317,1,-0.07714872733128418,9915,772706
SOL,20240317,2,-0.5500728095681482,1497,772706
SOL,20240317,3,-0.511987012940407,916,772706
SOL,20240317,4,0.660280060517937,633,772706
SOL,20240317,5,0.07616244477313626,568,772706
SOL,20240428,1,-1.0793326265664551,1115,752309
SOL,20240428,2,-0.6503551957088409,422,752309
SOL,20240428,3,-0.20375732069642605,173,752309
SOL,20240428,4,1.4679201898641856,114,752309
SOL,20240428,5,1.1241613974045814,61,752309
SOL,20240507,1,-1.0168701383617047,2786,800099
SOL,20240507,2,-0.19197082401581173,821,800099
SOL,20240507,3,0.42280995469145516,450,800099
SOL,20240507,4,-0.4069200826252342,298,800099
SOL,20240507,5,-0.045822000784468395,183,800099
SOL,20240712,1,-0.5458510800439627,1988,773903
SOL,20240712,2,-0.1713053004250191,579,773903
SOL,20240712,3,0.2351500673951157,178,773903
SOL,20240712,4,1.1839001782912393,99,773903
SOL,20240712,5,4.127145681403646,39,773903
SOL,20241007,1,-1.1386893387343417,2062,775103
SOL,20241007,2,0.22838214363353518,424,775103
SOL,20241007,3,0.28604327859769535,213,775103
SOL,20241007,4,0.3406148535401306,175,775103
SOL,20241007,5,1.1899498162846673,115,775103
SOL,20250123,1,-0.8209243820647084,12524,800887
SOL,20250123,2,-0.38039474214200636,5320,800887
SOL,20250123,3,-0.10155159536372356,3682,800887
SOL,20250123,4,0.7204262201891631,2665,800887
SOL,20250123,5,0.1744859224890346,2013,800887
SOL,20250502,1,-0.861182590651102,2054,794784
SOL,20250502,2,-0.07610954331822004,327,794784
SOL,20250502,3,2.0229110638062164,140,794784
SOL,20250502,4,1.8810194731418295,72,794784
SOL,20250502,5,2.982673545525488,35,794784
SUI,20230507,1,-0.9058322427988694,104,264854
SUI,20230507,2,-0.41570793809875867,35,264854
SUI,20230507,3,-3.0837382070755996,16,264854
SUI,20230507,4,-2.7950625079420726,22,264854
SUI,20230507,5,-2.0912075422027776,20,264854
SUI,20230612,1,-0.5578773462497634,839,550810
SUI,20230612,2,-0.18098156448388114,199,550810
SUI,20230612,3,-2.004863008674251,122,550810
SUI,20230612,4,-4.248580598685764,106,550810
SUI,20230612,5,0.5170503843902294,80,550810
SUI,20230618,1,-2.325516613078661,633,521806
SUI,20230618,2,-1.4107239217512038,160,521806
SUI,20230618,3,-1.5399766231731895,122,521806
SUI,20230618,4,0.10911139588216992,106,521806
SUI,20230618,5,0.07738785878649172,84,521806
SUI,20230624,1,-1.9509489510111637,319,428798
SUI,20230624,2,-1.4860671734022564,84,428798
SUI,20230624,3,-5.867624433412198,46,428798
SUI,20230624,4,-5.299696105823758,42,428798
SUI,20230624,5,0.7993570697447725,36,428798
SUI,20230808,1,-0.4917539874021432,130,441365
SUI,20230808,2,-1.0440296526477633,19,441365
SUI,20230808,3,0.0806864810554394,15,441365
SUI,20230808,4,0.5297318368619257,12,441365
SUI,20230808,5,0.34913327070119043,14,441365
SUI,20231016,1,-1.322420768420561,277,348445
SUI,20231016,2,-0.7655954968081208,122,348445
SUI,20231016,3,-0.6792044100981621,96,348445
SUI,20231016,4,-3.7927433578230194,68,348445
SUI,20231016,5,0.25904188481186063,49,348445
SUI,20231019,1,-3.4666178892347013,141,352538
SUI,20231019,2,3.912709713015215,47,352538
SUI,20231019,3,-3.0648017991019882,44,352538
SUI,20231019,4,-8.299586141399894,21,352538
SUI,20231019,5,-3.6328827127581578,27,352538
SUI,20231022,1,-3.698553657820315,177,387025
SUI,20231022,2,-3.5687858644412085,86,387025
SUI,20231022,3,-2.9556180713668057,63,387025
SUI,20231022,4,-5.1510489065624485,63,387025
SUI,20231022,5,-5.400928345395205,56,387025
SUI,20231109,1,-3.90392012583544,846,582641
SUI,20231109,2,-6.106751332634807,344,582641
SUI,20231109,3,-7.491126821680041,240,582641
SUI,20231109,4,-3.1630229862602603,163,582641
SUI,20231109,5,0.033215796317195484,124,582641
SUI,20231209,1,0.36541660273987436,235,378456
SUI,20231209,2,-0.6070943369547871,158,378456
SUI,20231209,3,-0.21612636519929673,99,378456
SUI,20231209,4,3.5428287846951014,64,378456
SUI,20231209,5,0.2543720295833957,59,378456
SUI,20240314,1,0.2109092967752965,1291,642204
SUI,20240314,2,0.9791752732181201,642,642204
SUI,20240314,3,2.744160061737263,365,642204
SUI,20240314,4,3.040485087482728,275,642204
SUI,20240314,5,2.829564890279241,176,642204
SUI,20240320,1,-0.9920152703001103,1910,722546
SUI,20240320,2,-0.7296054131934339,894,722546
SUI,20240320,3,0.44651330116768323,664,722546
SUI,20240320,4,-0.5631963364909677,501,722546
SUI,20240320,5,0.3501729665965655,285,722546
SUI,20240603,1,-0.11869241909076954,235,575568
SUI,20240603,2,0.7350080162987177,83,575568
SUI,20240603,3,-0.037576359562950815,40,575568
SUI,20240603,4,1.3781189601889625,25,575568
SUI,20240603,5,0.6716570721419554,24,575568
SUI,20240805,1,-2.2019775930588548,2957,788085
SUI,20240805,2,-2.296481172031633,1275,788085
SUI,20240805,3,-6.3809185225053895,582,788085
SUI,20240805,4,-8.087342599158843,294,788085
SUI,20240805,5,-6.566248265815798,178,788085
SUI,20240829,1,-1.2177984206785586,829,742678
SUI,20240829,2,-1.0753111397002015,207,742678
SUI,20240829,3,-1.253790803502542,104,742678
SUI,20240829,4,-2.4408284200080357,51,742678
SUI,20240829,5,-2.2114809122350785,40,742678
SUI,20241121,1,0.09123040484065051,3810,742800
SUI,20241121,2,-0.6516858274996472,1670,742800
SUI,20241121,3,0.1286712667463193,1224,742800
SUI,20241121,4,-0.029173770456938353,1019,742800
SUI,20241121,5,-0.9101778322960704,832,742800
SUI,20241130,1,-0.31772118304238944,1145,747326
SUI,20241130,2,-0.5002738891231393,493,747326
SUI,20241130,3,-0.11504122490429003,325,747326
SUI,20241130,4,-0.2607649555429494,262,747326
SUI,20241130,5,-0.10874568787403607,207,747326
SUI,20241209,1,-2.155165994174354,5236,773363
SUI,20241209,2,-3.107852531090616,2781,773363
SUI,20241209,3,-2.525872502437693,2236,773363
SUI,20241209,4,-1.9270495965805914,1927,773363
SUI,20241209,5,-5.424005077232152,1565,773363
SUI,20250102,1,-0.46986990028404546,1307,734143
SUI,20250102,2,-0.4930271725979011,619,734143
SUI,20250102,3,-0.3410246006729048,540,734143
SUI,20250102,4,-0.22584144116771904,436,734143
SUI,20250102,5,-0.4820934327569997,367,734143
SUI,20250216,1,-0.5357791019484094,999,691042
SUI,20250216,2,0.2763367483349984,375,691042
SUI,20250216,3,0.6499637034014389,265,691042
SUI,20250216,4,1.084559891039216,191,691042
SUI,20250216,5,0.39930959531521154,189,691042
SUI,20250219,1,-0.19356301824330296,2121,731728
SUI,20250219,2,-0.14759082833168383,891,731728
SUI,20250219,3,-0.48861127104214286,672,731728
SUI,20250219,4,0.0996020014522712,616,731728
SUI,20250219,5,-0.0909228006780456,427,731728
SUI,20250225,1,0.8516972379018981,6873,784125
SUI,20250225,2,0.9114534420833668,2629,784125
SUI,20250225,3,0.7498232793154748,2146,784125
SUI,20250225,4,1.516091970644798,1929,784125
SUI,20250225,5,1.1240384076566636,1491,784125
SUI,20250502,1,-0.2852456405049992,2110,722273
SUI,20250502,2,-0.25307629331212733,691,722273
SUI,20250502,3,-0.13737019206664672,571,722273
SUI,20250502,4,-0.1687384097092253,564,722273
SUI,20250502,5,0.12599383865636837,411,722273
SUI,20250722,1,-0.603319925835482,3255,793408
SUI,20250722,2,-0.3012316326979882,1256,793408
SUI,20250722,3,0.259406829946374,1106,793408
SUI,20250722,4,0.07352756516614448,973,793408
SUI,20250722,5,0.48982472235378005,738,793408
XRP,20230428,1,-1.916716118477292,260,720078
XRP,20230428,2,0.09493907479642805,15,720078
XRP,20230428,3,7.50796495538282,3,720078
XRP,20230428,4,2.099014585344827,4,720078
XRP,20230428,5,5.352745958676212,1,720078
XRP,20230510,1,-1.0469566390899425,443,715949
XRP,20230510,2,3.5501704138082237,100,715949
XRP,20230510,3,-2.0717834874602192,30,715949
XRP,20230510,4,-8.040781715453498,16,715949
XRP,20230510,5,-10.947055311057909,7,715949
XRP,20230522,1,-2.1117226776387295,167,682304
XRP,20230522,2,-1.8470250022674233,14,682304
XRP,20230522,3,-1.0936113697480003,2,682304
XRP,20230522,4,11.929291833857388,1,682304
XRP,20230522,5,-1.0771684323514354,2,682304
XRP,20230525,1,-1.1152395446990317,136,657908
XRP,20230525,2,3.0937787470606493,8,657908
XRP,20230525,3,-1.093248887493872,2,657908
XRP,20230525,4,5.542622769094955,1,657908
XRP,20230525,5,,0,657908
XRP,20230603,1,-0.9809255570597695,106,610959
XRP,20230603,2,3.8880989513730406,12,610959
XRP,20230603,3,0.2797440136899022,5,610959
XRP,20230603,4,-13.451699177464981,3,610959
XRP,20230603,5,-10.317981427632294,1,610959
XRP,20230814,1,-0.9239489725739322,117,524519
XRP,20230814,2,0.8159382799499517,12,524519
XRP,20230814,3,12.332656348853341,5,524519
XRP,20230814,4,,0,524519
XRP,20230814,5,0.7907013520992251,1,524519
XRP,20230820,1,-0.16507256545958982,669,604870
XRP,20230820,2,5.212119104071404,100,604870
XRP,20230820,3,-1.0578360445415933,28,604870
XRP,20230820,4,1.7459088280296953,16,604870
XRP,20230820,5,7.737351392478067,9,604870
XRP,20230913,1,-3.838308608225712,368,558778
XRP,20230913,2,-13.015184283508102,129,558778
XRP,20230913,3,-23.379117519848624,50,558778
XRP,20230913,4,-25.10388592603917,28,558778
XRP,20230913,5,-23.59410231864757,13,558778
XRP,20231004,1,-1.1077867229977145,542,597367
XRP,20231004,2,2.3474469553299104,70,597367
XRP,20231004,3,4.243106516212624,20,597367
XRP,20231004,4,-6.246036830709792,7,597367
XRP,20231004,5,-3.520697991442726,5,597367
XRP,20231016,1,-0.3787363799605683,418,494675
XRP,20231016,2,-2.2709815711656662,78,494675
XRP,20231016,3,-6.082438450593195,20,494675
XRP,20231016,4,-3.185587273942906,12,494675
XRP,20231016,5,5.412666562142054,5,494675
XRP,20231025,1,-1.7695069935079248,347,591982
XRP,20231025,2,-1.114465210965036,56,591982
XRP,20231025,3,2.1764864617620883,13,591982
XRP,20231025,4,-4.7965304710140835,9,591982
XRP,20231025,5,-3.6292001596998555,11,591982
XRP,20240117,1,0.13830235384880943,152,545606
XRP,20240117,2,-3.6689912293583995,25,545606
XRP,20240117,3,-3.7952854500992537,12,545606
XRP,20240117,4,-6.916706864001276,7,545606
XRP,20240117,5,-10.22076393940967,6,545606
XRP,20240507,1,-1.088486403034257,276,618142
XRP,20240507,2,1.08392379806655,42,618142
XRP,20240507,3,3.2283568746510056,16,618142
XRP,20240507,4,-0.9198468189855974,11,618142
XRP,20240507,5,-0.9347591290832721,2,618142
XRP,20240709,1,-0.2734605422403118,269,655585
XRP,20240709,2,5.171697433633869,15,655585
XRP,20240709,3,10.0899695152674,7,655585
XRP,20240709,4,12.725448193052573,4,655585
XRP,20240709,5,16.17165250226959,2,655585
XRP,20240802,1,-1.080509310026164,1325,743976
XRP,20240802,2,1.3249809454595043,171,743976
XRP,20240802,3,-0.5862310179462757,54,743976
XRP,20240802,4,-0.15393839482969562,44,743976
XRP,20240802,5,1.3160080267361087,17,743976
XRP,20240901,1,-0.9382898268872886,247,703416
XRP,20240901,2,3.141749352715878,31,703416
XRP,20240901,3,2.435596517071954,19,703416
XRP,20240901,4,6.350445913614501,5,703416
XRP,20240901,5,4.456487682570808,4,703416
XRP,20241115,1,-0.6117702610230137,12802,801303
XRP,20241115,2,-0.5603779515925951,3564,801303
XRP,20241115,3,0.04795625782254131,1587,801303
XRP,20241115,4,1.0810651261875974,927,801303
XRP,20241115,5,1.5311697911914022,521,801303
XRP,20241121,1,-0.49657733329878273,10227,797389
XRP,20241121,2,0.05694725584344159,2795,797389
XRP,20241121,3,0.19022279987481971,1562,797389
XRP,20241121,4,2.068869887026676,910,797389
XRP,20241121,5,2.4776575156295984,540,797389
XRP,20250105,1,-0.6182776434836555,2281,790246
XRP,20250105,2,-0.20670656391503134,676,790246
XRP,20250105,3,0.3698129899621268,379,790246
XRP,20250105,4,1.2452628110030706,243,790246
XRP,20250105,5,1.4404835881941607,172,790246
XRP,20250114,1,-0.6613482573139502,4706,808147
XRP,20250114,2,-0.550862987449955,1775,808147
XRP,20250114,3,-0.34898541539855477,1016,808147
XRP,20250114,4,0.5355835582179889,598,808147
XRP,20250114,5,0.6842853706957006,432,808147
XRP,20250204,1,-0.7817671175963938,14207,811767
XRP,20250204,2,-0.8067656958895848,5885,811767
XRP,20250204,3,-0.30752279924327397,3705,811767
XRP,20250204,4,-0.060972769015002065,2859,811767
XRP,20250204,5,0.4540950310122737,2152,811767
XRP,20250210,1,-0.4641212070335466,5235,797388
XRP,20250210,2,-0.7663685164234312,1857,797388
XRP,20250210,3,-0.3250544645628953,923,797388
XRP,20250210,4,-0.26387249541870356,512,797388
XRP,20250210,5,-0.1300909792298733,318,797388
XRP,20250213,1,-0.47259172804740307,3961,797280
XRP,20250213,2,-0.5352328708833931,1503,797280
XRP,20250213,3,-0.749109087325395,836,797280
XRP,20250213,4,-0.7062023159052506,517,797280
XRP,20250213,5,-0.7271368247805428,289,797280
XRP,20250225,1,-0.5441757310510834,13114,810314
XRP,20250225,2,-0.29790873212743696,5503,810314
XRP,20250225,3,0.19869224266380037,3153,810314
XRP,20250225,4,0.3924380744824401,2102,810314
XRP,20250225,5,0.9824177206224721,1310,810314
XRP,20250719,1,-0.6918189577686417,3508,801353
XRP,20250719,2,-0.674353796002593,1029,801353
XRP,20250719,3,-0.33359436279734944,765,801353
XRP,20250719,4,-0.14685050076200798,621,801353
XRP,20250719,5,0.16231876732108014,376,801353
