venue,coin,date,rule,n_fills,spread_capture_bp_10s,adverse_select_bp_10s,net_markout_bp_10s,spread_capture_bp_60s,adverse_select_bp_60s,net_markout_bp_60s,n_trades,sign_accuracy,sign_accuracy_szw
bybit_perp,OP,20230618,lee_ready,2774,0.504714,-1.843262,-1.338548,0.504714,-1.622515,-1.117801,87564,0.956032,0.951746
bybit_perp,OP,20230618,tick,2175,0.515311,-1.993043,-1.477732,0.515311,-1.685389,-1.170079,87564,0.820212,0.877921
bybit_perp,OP,20230621,true,9946,0.421758,-1.663772,-1.242014,0.421758,-2.133216,-1.711458,377753,1.0,1.0
bybit_perp,OP,20230621,lee_ready,10728,0.430596,-1.621584,-1.190988,0.430596,-2.067239,-1.636643,377753,0.94364,0.944326
bybit_perp,OP,20230621,tick,8701,0.435887,-1.599101,-1.163214,0.435887,-2.315112,-1.879225,377753,0.851175,0.880992
bybit_perp,OP,20230624,true,5175,0.42363,-2.072489,-1.648858,0.42363,-1.637829,-1.214199,186277,1.0,1.0
bybit_perp,OP,20230624,lee_ready,5418,0.429204,-1.798882,-1.369678,0.429204,-1.423987,-0.994783,186277,0.954782,0.952483
bybit_perp,OP,20230624,tick,4487,0.427102,-2.01441,-1.587308,0.427102,-1.364405,-0.937303,186277,0.83816,0.871723
bybit_perp,OP,20230627,true,4025,0.395539,-2.267935,-1.872396,0.395539,-2.656586,-2.261047,141986,1.0,1.0
bybit_perp,OP,20230627,lee_ready,4179,0.398622,-2.216322,-1.8177,0.398622,-2.574136,-2.175514,141986,0.977399,0.96964
bybit_perp,OP,20230627,tick,3603,0.399241,-2.139709,-1.740468,0.399241,-2.769423,-2.370182,141986,0.844668,0.875665
bybit_perp,OP,20230630,true,8445,0.471048,-2.454656,-1.983609,0.471048,-2.212676,-1.741629,352260,1.0,1.0
bybit_perp,OP,20230630,lee_ready,9248,0.486945,-2.477813,-1.990868,0.486945,-2.070854,-1.583909,352260,0.931267,0.92539
bybit_perp,OP,20230630,tick,7623,0.481687,-2.201779,-1.720093,0.481687,-1.920398,-1.438711,352260,0.85006,0.863068
bybit_perp,OP,20230703,true,4827,0.381715,-2.21233,-1.830615,0.381715,-1.847537,-1.465823,159654,1.0,1.0
bybit_perp,OP,20230703,lee_ready,4947,0.383857,-2.185134,-1.801277,0.383857,-1.799013,-1.415156,159654,0.977777,0.974564
bybit_perp,OP,20230703,tick,4348,0.383715,-2.129128,-1.745413,0.383715,-1.64604,-1.262325,159654,0.849575,0.889667
bybit_perp,OP,20230706,true,4562,0.431159,-1.884243,-1.453084,0.431159,-2.080337,-1.649178,164974,1.0,1.0
bybit_perp,OP,20230706,lee_ready,4790,0.435018,-1.793579,-1.358562,0.435018,-2.118567,-1.683549,164974,0.96317,0.964668
bybit_perp,OP,20230706,tick,3805,0.436947,-1.669741,-1.232793,0.436947,-1.760499,-1.323552,164974,0.809043,0.871155
bybit_perp,OP,20230709,true,1112,0.422102,-2.014404,-1.592302,0.422102,-2.225877,-1.803775,45068,1.0,1.0
bybit_perp,OP,20230709,lee_ready,1136,0.421875,-2.006473,-1.584598,0.421875,-2.223043,-1.801169,45068,0.984179,0.982748
bybit_perp,OP,20230709,tick,890,0.424224,-1.859676,-1.435452,0.424224,-1.996363,-1.572139,45068,0.771612,0.887308
bybit_perp,OP,20230712,true,2882,0.435536,-1.742108,-1.306572,0.435536,-2.144908,-1.709372,114331,1.0,1.0
bybit_perp,OP,20230712,lee_ready,3017,0.439204,-1.649645,-1.210441,0.439204,-2.119531,-1.680327,114331,0.965512,0.962489
bybit_perp,OP,20230712,tick,2404,0.444152,-1.583927,-1.139775,0.444152,-2.388129,-1.943977,114331,0.819576,0.88138
bybit_perp,OP,20230715,true,7222,0.353024,-2.145843,-1.792819,0.353024,-2.222895,-1.869871,239352,1.0,1.0
bybit_perp,OP,20230715,lee_ready,7472,0.355592,-2.079799,-1.724207,0.355592,-2.144212,-1.78862,239352,0.961726,0.963348
bybit_perp,OP,20230715,tick,5980,0.358805,-1.995419,-1.636615,0.358805,-2.189523,-1.830718,239352,0.82827,0.869969
bybit_perp,OP,20230718,true,7015,0.356646,-2.033553,-1.676907,0.356646,-1.848739,-1.492092,256861,1.0,1.0
bybit_perp,OP,20230718,lee_ready,7398,0.359868,-1.949403,-1.589535,0.359868,-1.813591,-1.453723,256861,0.952671,0.948018
bybit_perp,OP,20230718,tick,5826,0.362053,-1.849364,-1.487311,0.362053,-1.742584,-1.380531,256861,0.822974,0.861373
bybit_perp,OP,20230721,true,3411,0.340813,-1.590259,-1.249446,0.340813,-1.658668,-1.317855,142374,1.0,1.0
bybit_perp,OP,20230721,lee_ready,3519,0.343095,-1.534092,-1.190997,0.343095,-1.613884,-1.270789,142374,0.971996,0.967008
bybit_perp,OP,20230721,tick,2997,0.344318,-1.415323,-1.071005,0.344318,-1.68977,-1.345451,142374,0.818267,0.878507
bybit_perp,OP,20230724,true,5364,0.365541,-2.229708,-1.864167,0.365541,-3.809921,-3.44438,244081,1.0,1.0
bybit_perp,OP,20230724,lee_ready,5608,0.372207,-2.125948,-1.753741,0.372207,-3.982529,-3.610323,244081,0.942032,0.945798
bybit_perp,OP,20230724,tick,4728,0.371564,-2.034702,-1.663138,0.371564,-3.489285,-3.117721,244081,0.830269,0.871357
bybit_perp,OP,20230727,true,3343,0.337389,-1.888836,-1.551447,0.337389,-1.716981,-1.379592,134822,1.0,1.0
bybit_perp,OP,20230727,lee_ready,3437,0.339314,-1.883053,-1.543739,0.339314,-1.693731,-1.354417,134822,0.967928,0.971648
bybit_perp,OP,20230727,tick,3001,0.339114,-1.813939,-1.474825,0.339114,-1.678646,-1.339532,134822,0.841309,0.887609
bybit_perp,OP,20230730,true,7696,0.337048,-1.763659,-1.426611,0.337048,-1.931234,-1.594186,356424,1.0,1.0
bybit_perp,OP,20230730,lee_ready,8129,0.341117,-1.621486,-1.280369,0.341117,-1.616059,-1.274942,356424,0.947588,0.952401
bybit_perp,OP,20230730,tick,6995,0.340491,-1.649719,-1.309227,0.340491,-1.74551,-1.405019,356424,0.876529,0.903977
bybit_perp,OP,20230802,true,5991,0.32393,-1.649941,-1.326011,0.32393,-1.926193,-1.602262,278992,1.0,1.0
bybit_perp,OP,20230802,lee_ready,6259,0.325797,-1.580349,-1.254552,0.325797,-1.813716,-1.487919,278992,0.960386,0.957087
bybit_perp,OP,20230802,tick,5467,0.325694,-1.555008,-1.229313,0.325694,-1.763752,-1.438058,278992,0.8662,0.894256
bybit_perp,OP,20230805,true,3386,0.304846,-1.622274,-1.317428,0.304846,-1.40884,-1.103993,149090,1.0,1.0
bybit_perp,OP,20230805,lee_ready,3469,0.306065,-1.61869,-1.312626,0.306065,-1.359183,-1.053118,149090,0.982132,0.981512
bybit_perp,OP,20230805,tick,3218,0.305772,-1.640325,-1.334553,0.305772,-1.459214,-1.153442,149090,0.888872,0.906425
bybit_perp,OP,20230808,true,6536,0.301399,-1.639876,-1.338478,0.301399,-1.833941,-1.532542,317351,1.0,1.0
bybit_perp,OP,20230808,lee_ready,6835,0.303522,-1.630351,-1.326829,0.303522,-1.819375,-1.515853,317351,0.962282,0.96503
bybit_perp,OP,20230808,tick,6226,0.304114,-1.505569,-1.201455,0.304114,-1.747281,-1.443168,317351,0.880971,0.898513
bybit_perp,OP,20230811,true,2344,0.321525,-1.247803,-0.926278,0.321525,-1.094897,-0.773372,134183,1.0,1.0
bybit_perp,OP,20230811,lee_ready,2433,0.322819,-1.253683,-0.930864,0.322819,-1.093897,-0.771078,134183,0.937965,0.975735
bybit_perp,OP,20230811,tick,2238,0.322953,-1.256905,-0.933952,0.322953,-1.216027,-0.893075,134183,0.872696,0.907446
bybit_perp,OP,20230814,true,2684,0.329216,-1.594171,-1.264956,0.329216,-1.706308,-1.377093,129391,1.0,1.0
bybit_perp,OP,20230814,lee_ready,2775,0.330306,-1.613346,-1.283041,0.330306,-1.746148,-1.415843,129391,0.976073,0.970505
bybit_perp,OP,20230814,tick,2529,0.330473,-1.580271,-1.249798,0.330473,-1.80052,-1.470047,129391,0.875393,0.893794
bybit_perp,OP,20230817,true,6532,0.448925,-2.229734,-1.78081,0.448925,-3.016376,-2.567452,314348,1.0,1.0
bybit_perp,OP,20230817,lee_ready,7364,0.466516,-2.313399,-1.846884,0.466516,-3.908402,-3.441886,314348,0.901049,0.920503
bybit_perp,OP,20230817,tick,5769,0.466378,-2.30025,-1.833872,0.466378,-1.920755,-1.454377,314348,0.828629,0.870498
bybit_perp,OP,20230820,true,1978,0.347989,-1.859432,-1.511443,0.347989,-2.180464,-1.832475,70942,1.0,1.0
bybit_perp,OP,20230820,lee_ready,2032,0.348474,-1.819417,-1.470943,0.348474,-2.057496,-1.709022,70942,0.985044,0.985475
bybit_perp,OP,20230820,tick,1844,0.348711,-1.783448,-1.434737,0.348711,-1.984588,-1.635877,70942,0.835443,0.871768
bybit_perp,OP,20230823,true,4535,0.326029,-1.604921,-1.278892,0.326029,-1.897524,-1.571496,200064,1.0,1.0
bybit_perp,OP,20230823,lee_ready,4757,0.328561,-1.607712,-1.279151,0.328561,-1.880014,-1.551454,200064,0.971764,0.972142
bybit_perp,OP,20230823,tick,4289,0.328456,-1.582738,-1.254282,0.328456,-2.051075,-1.722619,200064,0.86074,0.893612
bybit_perp,OP,20230826,true,1814,0.343957,-1.523782,-1.179825,0.343957,-1.48447,-1.140514,71717,1.0,1.0
bybit_perp,OP,20230826,lee_ready,1857,0.344747,-1.499282,-1.154535,0.344747,-1.465125,-1.120378,71717,0.981023,0.980907
bybit_perp,OP,20230826,tick,1689,0.345611,-1.427938,-1.082327,0.345611,-1.35205,-1.006439,71717,0.877435,0.90893
bybit_perp,OP,20230829,true,4179,0.377669,-1.669058,-1.291388,0.377669,-1.418788,-1.041118,181451,1.0,1.0
bybit_perp,OP,20230829,lee_ready,4533,0.383857,-1.590979,-1.207123,0.383857,-1.617652,-1.233796,181451,0.934947,0.935905
bybit_perp,OP,20230829,tick,3658,0.384771,-1.19956,-0.814789,0.384771,-1.341192,-0.956421,181451,0.846157,0.86945
bybit_perp,OP,20230901,true,2749,0.384997,-1.799434,-1.414437,0.384997,-1.864687,-1.47969,117881,1.0,1.0
bybit_perp,OP,20230901,lee_ready,2880,0.386197,-1.749951,-1.363754,0.386197,-1.689893,-1.303696,117881,0.969953,0.967157
bybit_perp,OP,20230901,tick,2456,0.386201,-1.774204,-1.388003,0.386201,-1.876977,-1.490777,117881,0.84671,0.887086
bybit_perp,OP,20230904,true,1515,0.383586,-1.738972,-1.355385,0.383586,-1.678876,-1.29529,66285,1.0,1.0
bybit_perp,OP,20230904,lee_ready,1568,0.385434,-1.773349,-1.387915,0.385434,-1.734056,-1.348622,66285,0.978758,0.98136
bybit_perp,OP,20230904,tick,1374,0.385379,-1.682803,-1.297424,0.385379,-1.691537,-1.306158,66285,0.848367,0.894531
bybit_perp,OP,20230907,true,1208,0.383326,-1.606086,-1.22276,0.383326,-2.411925,-2.028599,52370,1.0,1.0
bybit_perp,OP,20230907,lee_ready,1240,0.38377,-1.592334,-1.208564,0.38377,-2.339318,-1.955548,52370,0.982127,0.982519
bybit_perp,OP,20230907,tick,1141,0.383747,-1.586959,-1.203212,0.383747,-2.195145,-1.811399,52370,0.844167,0.868864
bybit_perp,OP,20230910,true,1696,0.439555,-3.211647,-2.772093,0.439555,-3.614194,-3.174639,87604,1.0,1.0
bybit_perp,OP,20230910,lee_ready,1800,0.446557,-4.216583,-3.770026,0.446557,-3.85784,-3.411282,87604,0.945619,0.947608
bybit_perp,OP,20230910,tick,1558,0.443402,-3.246508,-2.803106,0.443402,-3.364871,-2.921469,87604,0.832325,0.887331
bybit_perp,OP,20230913,true,2902,0.3844,-2.066351,-1.68195,0.3844,-1.334003,-0.949602,124758,1.0,1.0
bybit_perp,OP,20230913,lee_ready,3044,0.38666,-2.043984,-1.657324,0.38666,-1.156955,-0.770295,124758,0.962976,0.962567
bybit_perp,OP,20230913,tick,2718,0.387239,-2.037136,-1.649897,0.387239,-1.18584,-0.798601,124758,0.869315,0.891941
bybit_perp,OP,20230916,true,1675,0.364978,-2.093535,-1.728556,0.364978,-2.155775,-1.790797,74119,1.0,1.0
bybit_perp,OP,20230916,lee_ready,1718,0.365162,-2.051558,-1.686395,0.365162,-2.151531,-1.786369,74119,0.983284,0.982965
bybit_perp,OP,20230916,tick,1599,0.366013,-1.904716,-1.538703,0.366013,-2.011265,-1.645252,74119,0.870384,0.893575
bybit_perp,OP,20230919,true,1593,0.367611,-1.707439,-1.339828,0.367611,-1.745624,-1.378013,75417,1.0,1.0
bybit_perp,OP,20230919,lee_ready,1646,0.368253,-1.685394,-1.317141,0.368253,-1.709817,-1.341564,75417,0.984062,0.98572
bybit_perp,OP,20230919,tick,1498,0.369531,-1.54616,-1.176629,0.369531,-1.658067,-1.288536,75417,0.855139,0.901603
bybit_perp,OP,20230922,true,1420,0.396858,-2.253552,-1.856693,0.396858,-1.679138,-1.282279,64266,1.0,1.0
bybit_perp,OP,20230922,lee_ready,1454,0.396903,-2.253608,-1.856705,0.396903,-1.553906,-1.157003,64266,0.976239,0.982722
bybit_perp,OP,20230922,tick,1333,0.398353,-2.282419,-1.884067,0.398353,-1.771419,-1.373067,64266,0.851928,0.885943
bybit_perp,OP,20230925,true,1519,0.403314,-1.519768,-1.116454,0.403314,-1.937279,-1.533965,65194,1.0,1.0
bybit_perp,OP,20230925,lee_ready,1567,0.404715,-1.579813,-1.175098,0.404715,-1.998293,-1.593578,65194,0.97851,0.974987
bybit_perp,OP,20230925,tick,1436,0.403639,-1.499607,-1.095968,0.403639,-2.018486,-1.614847,65194,0.854619,0.879255
bybit_perp,OP,20230928,true,1724,0.393274,-1.429825,-1.03655,0.393274,-1.081549,-0.688274,75875,1.0,1.0
bybit_perp,OP,20230928,lee_ready,1808,0.395228,-1.450953,-1.055725,0.395228,-1.318506,-0.923277,75875,0.975499,0.978991
bybit_perp,OP,20230928,tick,1648,0.396214,-1.352181,-0.955968,0.396214,-1.023812,-0.627598,75875,0.85459,0.878563
bybit_perp,OP,20231001,true,1906,0.37521,-1.609779,-1.234569,0.37521,-1.227404,-0.852195,79542,1.0,1.0
bybit_perp,OP,20231001,lee_ready,1988,0.376571,-1.748717,-1.372146,0.376571,-1.39732,-1.020749,79542,0.970418,0.971993
bybit_perp,OP,20231001,tick,1804,0.374188,-1.520011,-1.145823,0.374188,-1.145677,-0.771489,79542,0.861935,0.893087
bybit_perp,OP,20231004,true,1883,0.421969,-2.043329,-1.62136,0.421969,-1.607089,-1.18512,88442,1.0,1.0
bybit_perp,OP,20231004,lee_ready,1997,0.428483,-2.005019,-1.576536,0.428483,-1.87065,-1.442167,88442,0.939463,0.958297
bybit_perp,OP,20231004,tick,1750,0.428432,-1.718185,-1.289753,0.428432,-1.823733,-1.395301,88442,0.834004,0.875539
bybit_perp,OP,20231007,true,890,0.392455,-1.747664,-1.355209,0.392455,-1.785027,-1.392572,38329,1.0,1.0
bybit_perp,OP,20231007,lee_ready,924,0.399827,-1.709141,-1.309314,0.399827,-1.764251,-1.364424,38329,0.969527,0.982069
bybit_perp,OP,20231007,tick,836,0.399318,-1.758399,-1.35908,0.399318,-1.832875,-1.433557,38329,0.845965,0.881774
bybit_perp,OP,20231010,true,1529,0.411639,-1.764946,-1.353307,0.411639,-1.822348,-1.410709,67837,1.0,1.0
bybit_perp,OP,20231010,lee_ready,1597,0.411381,-1.784613,-1.373232,0.411381,-1.857691,-1.446309,67837,0.974837,0.979406
bybit_perp,OP,20231010,tick,1477,0.412141,-1.787634,-1.375493,0.412141,-1.824154,-1.412014,67837,0.835178,0.872548
bybit_perp,OP,20231013,true,1135,0.424921,-1.759025,-1.334104,0.424921,-1.914116,-1.489196,51357,1.0,1.0
bybit_perp,OP,20231013,lee_ready,1188,0.427172,-1.796588,-1.369416,0.427172,-2.048775,-1.621604,51357,0.968553,0.972742
bybit_perp,OP,20231013,tick,1075,0.426751,-1.719202,-1.292451,0.426751,-1.835703,-1.408952,51357,0.83603,0.871035
bybit_perp,OP,20231016,true,2211,0.439161,-1.715726,-1.276565,0.439161,-2.885803,-2.446642,103647,1.0,1.0
bybit_perp,OP,20231016,lee_ready,2466,0.44213,-1.546405,-1.104275,0.44213,-2.286988,-1.844858,103647,0.932974,0.946093
bybit_perp,OP,20231016,tick,2032,0.443574,-1.465609,-1.022035,0.443574,-2.150245,-1.706671,103647,0.830646,0.867556
bybit_perp,OP,20231019,true,1085,0.434221,-1.229889,-0.795668,0.434221,-1.341159,-0.906938,46604,1.0,1.0
bybit_perp,OP,20231019,lee_ready,1136,0.43727,-1.472613,-1.035343,0.43727,-1.439752,-1.002481,46604,0.960754,0.963693
bybit_perp,OP,20231019,tick,1023,0.437296,-1.334916,-0.897621,0.437296,-1.567109,-1.129814,46604,0.832268,0.860126
bybit_perp,OP,20231022,true,1812,0.415143,-2.572137,-2.156994,0.415143,-2.685979,-2.270836,80741,1.0,1.0
bybit_perp,OP,20231022,lee_ready,1936,0.417663,-2.684466,-2.266802,0.417663,-2.795839,-2.378175,80741,0.938866,0.961038
bybit_perp,OP,20231022,tick,1726,0.417176,-2.616465,-2.199289,0.417176,-2.437898,-2.020722,80741,0.834409,0.882834
bybit_perp,OP,20231025,true,2272,0.37183,-2.039694,-1.667864,0.37183,-1.860467,-1.488638,103654,1.0,1.0
bybit_perp,OP,20231025,lee_ready,2427,0.373547,-2.021306,-1.647759,0.373547,-1.683023,-1.309476,103654,0.945222,0.971442
bybit_perp,OP,20231025,tick,2130,0.373547,-1.897312,-1.523765,0.373547,-1.586061,-1.212514,103654,0.815444,0.861706
bybit_perp,OP,20231028,true,1156,0.366417,-1.577106,-1.210689,0.366417,-1.934639,-1.568222,47829,1.0,1.0
bybit_perp,OP,20231028,lee_ready,1200,0.36627,-1.594473,-1.228203,0.36627,-1.863242,-1.496972,47829,0.957933,0.971362
bybit_perp,OP,20231028,tick,1061,0.367086,-1.687861,-1.320775,0.367086,-1.958963,-1.591876,47829,0.825901,0.856517
bybit_perp,OP,20231031,true,2582,0.387601,-2.206926,-1.819326,0.387601,-2.309134,-1.921533,111485,1.0,1.0
bybit_perp,OP,20231031,lee_ready,2776,0.392219,-1.988425,-1.596205,0.392219,-2.048297,-1.656078,111485,0.91998,0.952715
bybit_perp,OP,20231031,tick,2382,0.393033,-2.147993,-1.75496,0.393033,-2.190978,-1.797945,111485,0.82769,0.874122
bybit_perp,OP,20231103,true,3442,0.375039,-2.257718,-1.882678,0.375039,-1.998789,-1.62375,113906,1.0,1.0
bybit_perp,OP,20231103,lee_ready,3641,0.377631,-2.247391,-1.86976,0.377631,-1.869829,-1.492198,113906,0.935438,0.970776
bybit_perp,OP,20231103,tick,2743,0.378875,-2.192315,-1.81344,0.378875,-1.859299,-1.480424,113906,0.824522,0.882605
bybit_perp,OP,20231106,true,3742,0.334175,-2.039284,-1.705108,0.334175,-2.3608,-2.026624,138609,1.0,1.0
bybit_perp,OP,20231106,lee_ready,3988,0.336304,-1.991287,-1.654983,0.336304,-2.258487,-1.922183,138609,0.908527,0.963424
bybit_perp,OP,20231106,tick,2830,0.33873,-1.812463,-1.473733,0.33873,-2.148438,-1.809709,138609,0.818634,0.869076
bybit_perp,OP,20231109,true,11615,0.482839,-1.839839,-1.357,0.482839,-0.938386,-0.455547,500881,1.0,1.0
bybit_perp,OP,20231109,lee_ready,13906,0.492016,-1.881209,-1.389193,0.492016,-1.279442,-0.787427,500881,0.860384,0.928814
bybit_perp,OP,20231109,tick,8188,0.555085,-1.357755,-0.80267,0.555085,0.390151,0.945236,500881,0.822744,0.893568
bybit_perp,OP,20231112,true,8114,0.306937,-2.230346,-1.923408,0.306937,-2.202388,-1.89545,235304,1.0,1.0
bybit_perp,OP,20231112,lee_ready,8699,0.312238,-2.063429,-1.751191,0.312238,-1.990269,-1.678031,235304,0.911072,0.952909
bybit_perp,OP,20231112,tick,5126,0.322871,-1.899766,-1.576895,0.322871,-1.712126,-1.389254,235304,0.812362,0.882149
bybit_perp,OP,20231115,true,6775,0.289028,-1.728579,-1.439551,0.289028,-1.807642,-1.518615,200179,1.0,1.0
bybit_perp,OP,20231115,lee_ready,7144,0.292412,-1.605686,-1.313274,0.292412,-1.777252,-1.48484,200179,0.937531,0.965722
bybit_perp,OP,20231115,tick,4562,0.298445,-1.40013,-1.101685,0.298445,-1.607263,-1.308818,200179,0.806988,0.873558
bybit_perp,OP,20231118,true,4831,0.308317,-2.110325,-1.802008,0.308317,-2.633883,-2.325565,146935,1.0,1.0
bybit_perp,OP,20231118,lee_ready,5037,0.309233,-2.001977,-1.692744,0.309233,-2.567036,-2.257803,146935,0.950373,0.970954
bybit_perp,OP,20231118,tick,3415,0.314235,-1.659572,-1.345338,0.314235,-2.29928,-1.985045,146935,0.830163,0.874345
bybit_perp,OP,20231121,true,5355,0.357858,-2.187995,-1.830136,0.357858,-2.385595,-2.027736,198515,1.0,1.0
bybit_perp,OP,20231121,lee_ready,5948,0.366898,-2.037488,-1.67059,0.366898,-2.210211,-1.843313,198515,0.923875,0.948332
bybit_perp,OP,20231121,tick,4208,0.375291,-1.861966,-1.486675,0.375291,-2.17469,-1.7994,198515,0.836849,0.859542
bybit_perp,OP,20231124,true,4884,0.29124,-1.764646,-1.473406,0.29124,-1.723074,-1.431834,134177,1.0,1.0
bybit_perp,OP,20231124,lee_ready,5116,0.293722,-1.791884,-1.498162,0.293722,-1.575855,-1.282133,134177,0.936532,0.97365
bybit_perp,OP,20231124,tick,3381,0.300481,-1.563622,-1.263141,0.300481,-1.244021,-0.94354,134177,0.83442,0.893445
bybit_perp,OP,20231127,true,5688,0.301644,-1.856297,-1.554653,0.301644,-1.813108,-1.511465,123915,1.0,1.0
bybit_perp,OP,20231127,lee_ready,5913,0.303327,-1.815362,-1.512035,0.303327,-1.715406,-1.412078,123915,0.95371,0.978283
bybit_perp,OP,20231127,tick,3615,0.308998,-1.692929,-1.383932,0.308998,-1.582352,-1.273355,123915,0.831764,0.885652
bybit_perp,OP,20231130,true,2470,0.307711,-1.750765,-1.443054,0.307711,-1.752397,-1.444685,80894,1.0,1.0
bybit_perp,OP,20231130,lee_ready,2533,0.308466,-1.753839,-1.445373,0.308466,-1.70555,-1.397084,80894,0.956956,0.976009
bybit_perp,OP,20231130,tick,2005,0.310239,-1.646072,-1.335833,0.310239,-1.623825,-1.313586,80894,0.848913,0.867
bybit_perp,OP,20231203,true,3794,0.303405,-1.672445,-1.36904,0.303405,-1.916799,-1.613394,110713,1.0,1.0
bybit_perp,OP,20231203,lee_ready,3902,0.304065,-1.649073,-1.345008,0.304065,-1.918289,-1.614224,110713,0.94959,0.980394
bybit_perp,OP,20231203,tick,2912,0.305761,-1.532973,-1.227212,0.305761,-1.666113,-1.360353,110713,0.868624,0.897246
bybit_perp,OP,20231206,true,6822,0.305555,-1.812529,-1.506974,0.305555,-1.887902,-1.582347,241392,1.0,1.0
bybit_perp,OP,20231206,lee_ready,7138,0.310405,-1.755217,-1.444812,0.310405,-1.790691,-1.480286,241392,0.937918,0.975057
bybit_perp,OP,20231206,tick,5080,0.315178,-1.628554,-1.313376,0.315178,-1.855116,-1.539938,241392,0.850931,0.884345
bybit_perp,OP,20231209,true,10213,0.299027,-2.062572,-1.763545,0.299027,-2.345474,-2.046448,415280,1.0,1.0
bybit_perp,OP,20231209,lee_ready,10947,0.307781,-1.925754,-1.617973,0.307781,-2.240536,-1.932755,415280,0.90197,0.956066
bybit_perp,OP,20231209,tick,7483,0.318211,-1.859664,-1.541453,0.318211,-2.447215,-2.129004,415280,0.860814,0.90074
bybit_perp,OP,20231212,true,10552,0.259036,-1.907072,-1.648036,0.259036,-1.846444,-1.587409,470517,1.0,1.0
bybit_perp,OP,20231212,lee_ready,11202,0.263389,-1.804402,-1.541013,0.263389,-1.733329,-1.46994,470517,0.916596,0.963662
bybit_perp,OP,20231212,tick,8069,0.269477,-1.730259,-1.460782,0.269477,-1.644346,-1.374869,470517,0.858502,0.885143
bybit_perp,OP,20231215,true,6672,0.2562,-1.801363,-1.545163,0.2562,-1.412629,-1.156429,184792,1.0,1.0
bybit_perp,OP,20231215,lee_ready,6916,0.25835,-1.736369,-1.478018,0.25835,-1.380457,-1.122107,184792,0.946264,0.965813
bybit_perp,OP,20231215,tick,5312,0.261482,-1.7347,-1.473217,0.261482,-1.454302,-1.19282,184792,0.851601,0.889365
bybit_perp,OP,20231218,true,9070,0.294013,-2.042159,-1.748146,0.294013,-1.641313,-1.347301,362947,1.0,1.0
bybit_perp,OP,20231218,lee_ready,9575,0.299892,-1.928866,-1.628974,0.299892,-1.574002,-1.27411,362947,0.901369,0.953646
bybit_perp,OP,20231218,tick,7268,0.305271,-1.874138,-1.568867,0.305271,-1.466624,-1.161353,362947,0.861035,0.887565
bybit_perp,OP,20231221,true,8557,0.26483,-1.799542,-1.534712,0.26483,-2.349899,-2.085069,356577,1.0,1.0
bybit_perp,OP,20231221,lee_ready,9230,0.270205,-1.674214,-1.404009,0.270205,-2.053655,-1.78345,356577,0.874369,0.937526
bybit_perp,OP,20231221,tick,6838,0.272568,-1.680519,-1.407952,0.272568,-1.999932,-1.727364,356577,0.850582,0.903363
bybit_perp,OP,20231224,true,18687,0.317672,-1.659094,-1.341422,0.317672,-1.378018,-1.060346,1074849,1.0,1.0
bybit_perp,OP,20231224,lee_ready,20310,0.320194,-1.487455,-1.167262,0.320194,-1.32403,-1.003837,1074849,0.877947,0.931063
bybit_perp,OP,20231224,tick,14172,0.345462,-1.489395,-1.143934,0.345462,-1.194131,-0.848669,1074849,0.873297,0.919076
bybit_perp,OP,20231227,true,26073,0.254236,-1.832396,-1.578159,0.254236,-1.936013,-1.681777,1522529,1.0,1.0
bybit_perp,OP,20231227,lee_ready,29392,0.263072,-1.578909,-1.315837,0.263072,-1.608976,-1.345904,1522529,0.885695,0.92632
bybit_perp,OP,20231227,tick,20675,0.278411,-1.756316,-1.477904,0.278411,-1.515025,-1.236613,1522529,0.87946,0.923703
bybit_perp,OP,20231230,true,14228,0.180581,-1.867565,-1.686985,0.180581,-1.930845,-1.750264,567258,1.0,1.0
bybit_perp,OP,20231230,lee_ready,14818,0.185063,-1.797578,-1.612515,0.185063,-1.919663,-1.7346,567258,0.876437,0.960919
bybit_perp,OP,20231230,tick,10693,0.190458,-1.868062,-1.677604,0.190458,-2.137604,-1.947146,567258,0.840357,0.929111
bybit_perp,OP,20240102,true,15866,0.188344,-1.568507,-1.380163,0.188344,-1.351811,-1.163467,694586,1.0,1.0
bybit_perp,OP,20240102,lee_ready,16743,0.194495,-1.515394,-1.320899,0.194495,-1.374947,-1.180452,694586,0.859007,0.954393
bybit_perp,OP,20240102,tick,11983,0.200777,-1.480621,-1.279844,0.200777,-1.466372,-1.265595,694586,0.844407,0.920927
bybit_perp,OP,20240105,true,15840,0.235203,-2.01136,-1.776157,0.235203,-2.08364,-1.848436,636950,1.0,1.0
bybit_perp,OP,20240105,lee_ready,16599,0.24325,-1.915736,-1.672486,0.24325,-2.071668,-1.828417,636950,0.890911,0.943165
bybit_perp,OP,20240105,tick,11589,0.256652,-1.897955,-1.641303,0.256652,-2.138354,-1.881702,636950,0.835584,0.897392
bybit_perp,OP,20240108,true,16039,0.234402,-1.801249,-1.566846,0.234402,-1.704206,-1.469804,593562,1.0,1.0
bybit_perp,OP,20240108,lee_ready,16877,0.240252,-1.740267,-1.500015,0.240252,-1.796374,-1.556122,593562,0.884176,0.944892
bybit_perp,OP,20240108,tick,11834,0.249253,-1.688529,-1.439275,0.249253,-1.61782,-1.368567,593562,0.831505,0.898452
bybit_perp,OP,20240111,true,15546,0.2859,-1.639216,-1.353316,0.2859,-1.570521,-1.284621,1001860,1.0,1.0
