venue,coin,date,gap_ms,n_fills,capture_bp,adverse_bp,net_bp
hyperliquid,BNB,20250729,500,1220,0.5184634204765972,-0.5899712308811541,-0.07150781040455687
hyperliquid,BNB,20250729,1000,1008,0.6196185631991055,-0.5956952274191645,0.023923335779940907
hyperliquid,BNB,20250729,2000,828,0.6641343873983674,-0.6189890596305635,0.04514532776780387
hyperliquid,BNB,20250729,5000,634,0.7651209257558503,-0.8296235851678694,-0.06450265941201909
hyperliquid,BNB,20250729,10000,476,0.8464281485746887,-0.3682432951832221,0.4781848533914666
hyperliquid,BNB,20250730,100,984,0.45312087655806926,-0.7805604788440546,-0.3274396022859853
hyperliquid,BNB,20250730,250,983,0.4526725264409698,-0.7802846454286652,-0.3276121189876952
hyperliquid,BNB,20250730,500,935,0.4450689989991011,-0.7225922974683832,-0.2775232984692821
hyperliquid,BNB,20250730,1000,761,0.5463590010630768,-0.742839705039206,-0.19648070397612932
hyperliquid,BNB,20250730,2000,597,0.5457200177517163,-0.8602673592809204,-0.3145473415292039
hyperliquid,BNB,20250730,5000,431,0.5460943311423122,-1.2345077806409455,-0.6884134494986333
hyperliquid,BNB,20250730,10000,306,0.5313692902123247,-0.28706949177476854,0.24429979843755617
hyperliquid,BNB,20250731,100,1107,0.3276726596343953,-0.5264111489131525,-0.19873848927875729
hyperliquid,BNB,20250731,250,1107,0.32965851069922625,-0.5232106632403271,-0.19355215254110075
hyperliquid,BNB,20250731,500,1060,0.3309592103461096,-0.4953267785376938,-0.1643675681915842
hyperliquid,BNB,20250731,1000,857,0.392984165624058,-0.6729944446220998,-0.28001027899804165
hyperliquid,BNB,20250731,2000,741,0.4769780938978229,-0.45113808077397444,0.02584001312384844
hyperliquid,BNB,20250731,5000,534,0.49792472757566586,-0.35728741590242014,0.14063731167324564
hyperliquid,BNB,20250731,10000,374,0.4597105317829518,-0.13525605051918313,0.32445448126376863
hyperliquid,BNB,20250801,100,1000,0.394625416842315,-0.3623729115325408,0.0322525053097741
hyperliquid,BNB,20250801,250,995,0.3920690165628887,-0.36474734233655026,0.027321674226338365
hyperliquid,BNB,20250801,500,927,0.39735752952424586,-0.37758726664259235,0.01977026288165346
hyperliquid,BNB,20250801,1000,729,0.44176342346290676,-0.5016495685667304,-0.059886145103823445
hyperliquid,BNB,20250801,2000,560,0.47825762683250006,-0.8849848239922066,-0.40672719715970646
hyperliquid,BNB,20250801,5000,429,0.5004828038571375,-0.499048858117868,0.001433945739269541
hyperliquid,BNB,20250801,10000,268,0.5616812401676874,-0.4042031885134048,0.15747805165428264
hyperliquid,BNB,20250802,100,743,0.23746575416235916,-0.7090106625557633,-0.4715449083934042
hyperliquid,BNB,20250802,250,743,0.23746575416235916,-0.708919123130195,-0.471453368967836
hyperliquid,BNB,20250802,500,703,0.24244873752247553,-0.6926261723229169,-0.45017743480044137
hyperliquid,BNB,20250802,1000,555,0.32306796526134757,-0.8863807343511708,-0.5633127690898232
hyperliquid,BNB,20250802,2000,415,0.3663814110451785,-0.6063471268666505,-0.239965715821472
hyperliquid,BNB,20250802,5000,290,0.39550063336120894,-0.8488061353528064,-0.4533055019915973
hyperliquid,BNB,20250802,10000,241,0.3796543518950588,-0.543389916666583,-0.1637355647715241
hyperliquid,BNB,20250803,100,503,0.1526744973083312,-0.918923569188724,-0.7662490718803928
hyperliquid,BNB,20250803,250,502,0.15284437139235188,-0.9168606011855742,-0.7640162297932225
hyperliquid,BNB,20250803,500,481,0.17315442115088578,-0.8653282297810894,-0.6921738086302035
hyperliquid,BNB,20250803,1000,395,0.2613404636387677,-0.8616071555693875,-0.6002666919306199
hyperliquid,BNB,20250803,2000,306,0.347667820614068,-0.8927697639078986,-0.5451019432938307
hyperliquid,BNB,20250803,5000,258,0.34364722661980546,-0.8321358149028943,-0.4884885882830888
hyperliquid,BNB,20250803,10000,202,0.40590636219236476,-0.703787931109922,-0.2978815689175571
hyperliquid,BNB,20250804,100,925,0.22099415672033096,-0.845618094995545,-0.6246239382752141
hyperliquid,BNB,20250804,250,924,0.21855452347155294,-0.8551432075190952,-0.6365886840475423
hyperliquid,BNB,20250804,500,906,0.23818366291674395,-0.8807849355115505,-0.6426012725948065
hyperliquid,BNB,20250804,1000,749,0.3230529927094998,-1.1064314797871369,-0.7833784870776372
hyperliquid,BNB,20250804,2000,563,0.40584565081487495,-1.1305155813964258,-0.7246699305815508
hyperliquid,BNB,20250804,5000,507,0.49366404794591356,-1.1567986641614754,-0.6631346162155619
hyperliquid,BNB,20250804,10000,421,0.47792283083396714,-0.8706252883795724,-0.39270245754560534
hyperliquid,BNB,20250805,100,315,0.2442955258170379,-0.5296036901984362,-0.2853081643813985
hyperliquid,BNB,20250805,250,314,0.2488405610938306,-0.5211904839391125,-0.2723499228452818
hyperliquid,BNB,20250805,500,310,0.2734966059116282,-0.6103556575982113,-0.33685905168658314
hyperliquid,BNB,20250805,1000,244,0.3620467844997963,-0.5494295457185808,-0.18738276121878464
hyperliquid,BNB,20250805,2000,197,0.36741446733694816,-0.6957638484640605,-0.3283493811271124
hyperliquid,BNB,20250805,5000,133,0.4428262860204146,-0.4010505309614581,0.04177575505895648
hyperliquid,BNB,20250805,10000,112,0.4093817847992806,-0.39262733893432755,0.016754445864952974
hyperliquid,BNB,20250806,100,247,0.2866789066358895,-0.42430591198667256,-0.13762700535078307
hyperliquid,BNB,20250806,250,246,0.28561701592607747,-0.4306308987077283,-0.1450138827816509
hyperliquid,BNB,20250806,500,238,0.291126818427521,-0.40362969193215725,-0.11250287350463621
hyperliquid,BNB,20250806,1000,188,0.4109044993697728,-0.6862824453397727,-0.2753779459699998
hyperliquid,BNB,20250806,2000,134,0.5078914948496048,-0.9015232978513593,-0.3936318030017544
hyperliquid,BNB,20250806,5000,114,0.5340775666860963,-0.6939707359858461,-0.15989316929975014
hyperliquid,BNB,20250806,10000,98,0.4087623279979616,-0.46031813877692807,-0.051555810778966496
hyperliquid,BNB,20250807,100,547,0.1811574073053911,-0.476754386243337,-0.295596978937946
hyperliquid,BNB,20250807,250,546,0.18066150428321376,-0.47878611497545004,-0.2981246106922362
hyperliquid,BNB,20250807,500,528,0.1877116869603751,-0.48708985962495743,-0.29937817266458233
hyperliquid,BNB,20250807,1000,430,0.266655335696139,-0.6030813627736671,-0.3364260270775281
hyperliquid,BNB,20250807,2000,327,0.3049309971199796,-0.6583342387709374,-0.353403241650958
hyperliquid,BNB,20250807,5000,308,0.35377798366025004,-0.5554051371086335,-0.20162715344838344
hyperliquid,BNB,20250807,10000,212,0.3717634729567826,-0.4540491749013041,-0.08228570194452145
hyperliquid,BNB,20250808,100,867,0.18855799229127743,-0.7018752255005394,-0.5133172332092619
hyperliquid,BNB,20250808,250,866,0.18782300576279165,-0.7046644330624904,-0.5168414272996987
hyperliquid,BNB,20250808,500,831,0.19337862289388574,-0.7383283115762029,-0.5449496886823172
hyperliquid,BNB,20250808,1000,643,0.2538573588380876,-0.806410584959587,-0.5525532261214995
hyperliquid,BNB,20250808,2000,555,0.32075662235113084,-0.6524467587267229,-0.3316901363755921
hyperliquid,BNB,20250808,5000,383,0.37328894344418606,-0.5257472478403673,-0.15245830439618133
hyperliquid,BNB,20250808,10000,301,0.3468800700426165,-0.42354032607335035,-0.07666025603073388
hyperliquid,BNB,20250809,100,416,0.20193744990940102,-0.7841347273660337,-0.5821972774566326
hyperliquid,BNB,20250809,250,416,0.20193744990940102,-0.7841347273660337,-0.5821972774566326
hyperliquid,BNB,20250809,500,402,0.20024020672716483,-0.731008245494776,-0.5307680387676111
hyperliquid,BNB,20250809,1000,317,0.29864011630332393,-0.7424885795073918,-0.44384846320406784
hyperliquid,BNB,20250809,2000,235,0.36358187199104375,-0.7885141540210725,-0.42493228203002853
hyperliquid,BNB,20250809,5000,161,0.38392022567896933,-0.6279314685188481,-0.2440112428398787
hyperliquid,BNB,20250809,10000,128,0.3324989654159405,-0.6321001270377667,-0.29960116162182615
hyperliquid,BNB,20250810,100,279,0.16735097229707566,-0.4927873659306037,-0.325436393633528
hyperliquid,BNB,20250810,250,279,0.16735097229707566,-0.4927873659306037,-0.325436393633528
hyperliquid,BNB,20250810,500,267,0.18461160276111568,-0.5502706684008372,-0.36565906563972145
hyperliquid,BNB,20250810,1000,202,0.22180745589398623,-0.45792530813021043,-0.2361178522362242
hyperliquid,BNB,20250810,2000,170,0.27697804924646907,-0.3627993255311577,-0.08582127628468862
hyperliquid,BNB,20250810,5000,114,0.3756838534600216,-0.4027288300326085,-0.027044976572586813
hyperliquid,BNB,20250810,10000,93,0.332019913373608,-0.3048640636405225,0.02715584973308553
hyperliquid,BNB,20250811,100,680,0.2695145458410623,-0.7888058501217109,-0.5192913042806486
hyperliquid,BNB,20250811,250,680,0.2695145458410623,-0.7896287000422981,-0.5201141542012359
hyperliquid,BNB,20250811,500,648,0.26081900004821695,-0.7412922231775985,-0.4804732231293816
hyperliquid,BNB,20250811,1000,518,0.3088545582069629,-0.7974539247804948,-0.4885993665735318
hyperliquid,BNB,20250811,2000,410,0.39259759983487136,-0.8637171542551233,-0.4711195544202521
hyperliquid,BNB,20250811,5000,292,0.370532661116289,-1.0246450675567311,-0.6541124064404423
hyperliquid,BNB,20250811,10000,221,0.3298128192731174,-0.7303710842358473,-0.4005582649627298
hyperliquid,BNB,20250812,100,405,0.2806652715036946,-0.5930005166379699,-0.31233524513427535
hyperliquid,BNB,20250812,250,405,0.2806652715036946,-0.5930005166379699,-0.31233524513427535
hyperliquid,BNB,20250812,500,391,0.2879754339767443,-0.6810777772522967,-0.3931023432755523
hyperliquid,BNB,20250812,1000,336,0.3235941619733846,-0.6821371796725786,-0.35854301769919394
hyperliquid,BNB,20250812,2000,267,0.3815134723040033,-0.6653521531291551,-0.28383868082515173
hyperliquid,BNB,20250812,5000,180,0.45524245926891177,-0.8425884007430392,-0.3873459414741274
hyperliquid,BNB,20250812,10000,138,0.5203700749229684,-0.5119189273203525,0.00845114760261577
hyperliquid,BNB,20250813,100,648,0.32024143222013646,-0.9858807841693485,-0.665639351949212
hyperliquid,BNB,20250813,250,647,0.3194645852191028,-0.9765033231350987,-0.6570387379159959
hyperliquid,BNB,20250813,500,611,0.3257816671945973,-0.9979158501641621,-0.6721341829695647
hyperliquid,BNB,20250813,1000,499,0.4231569307272212,-0.9741960103756472,-0.551039079648426
hyperliquid,BNB,20250813,2000,401,0.47876237259669896,-1.1064541536123127,-0.627691781015614
hyperliquid,BNB,20250813,5000,274,0.4478688342029854,-0.6956281630853697,-0.24775932888238447
hyperliquid,BNB,20250813,10000,202,0.43185373987228054,-0.3389824658694166,0.0928712740028638
hyperliquid,BNB,20250814,100,805,0.4140997904420485,-1.2358604353070684,-0.8217606448650198
hyperliquid,BNB,20250814,250,805,0.4140262152594909,-1.2346829321007546,-0.8206567168412637
hyperliquid,BNB,20250814,500,785,0.3950332377337226,-1.286468326118765,-0.8914350883850422
hyperliquid,BNB,20250814,1000,627,0.4907608609895319,-1.1882745135943944,-0.6975136526048623
hyperliquid,BNB,20250814,2000,544,0.5243422657396573,-1.026062775103756,-0.5017205093640987
hyperliquid,BNB,20250814,5000,368,0.4866839542240292,-1.1405223812369933,-0.6538384270129639
hyperliquid,BNB,20250814,10000,249,0.4597502122944149,-0.8602490634181287,-0.4004988511237139
hyperliquid,BNB,20250815,100,798,0.21725113035816007,-1.0936344217990368,-0.8763832914408768
hyperliquid,BNB,20250815,250,798,0.21725113035816007,-1.0936344217990368,-0.8763832914408768
hyperliquid,BNB,20250815,500,770,0.24436927133779718,-1.1937552212681801,-0.9493859499303827
hyperliquid,BNB,20250815,1000,622,0.30350687968407786,-1.3294091510684247,-1.0259022713843469
hyperliquid,BNB,20250815,2000,522,0.3953757828443099,-1.2687994002682637,-0.8734236174239538
hyperliquid,BNB,20250815,5000,376,0.4181125937664366,-1.0299648434160258,-0.6118522496495891
hyperliquid,BNB,20250815,10000,262,0.3780703289592541,-0.7740649375356947,-0.3959946085764406
hyperliquid,BNB,20250816,100,203,0.16483723363708536,-1.3667548854376326,-1.201917651800547
hyperliquid,BNB,20250816,250,203,0.16483723363708536,-1.3667548854376326,-1.201917651800547
hyperliquid,BNB,20250816,500,199,0.16844860492545494,-1.3842718173248139,-1.2158232123993586
hyperliquid,BNB,20250816,1000,163,0.17502765818328586,-1.412452046624651,-1.2374243884413652
hyperliquid,BNB,20250816,2000,144,0.19140595936954818,-1.3648654049615383,-1.1734594455919907
hyperliquid,BNB,20250816,5000,107,0.20590307761326773,-1.3236311996619587,-1.1177281220486912
hyperliquid,BNB,20250816,10000,91,0.17481117151963643,-1.0282356896503748,-0.8534245181307385
hyperliquid,BNB,20250817,100,265,0.2806457665910396,-0.7728075512592566,-0.492161784668217
hyperliquid,BNB,20250817,250,265,0.2806457665910396,-0.7728075512592566,-0.492161784668217
hyperliquid,BNB,20250817,500,262,0.27886463216861784,-0.7841916889791599,-0.5053270568105422
hyperliquid,BNB,20250817,1000,202,0.35866308737969826,-1.0157420771180188,-0.6570789897383206
hyperliquid,BNB,20250817,2000,167,0.4706975628676531,-0.6918012850703845,-0.22110372220273147
hyperliquid,BNB,20250817,5000,151,0.49199545563503433,-0.8554671896928145,-0.36347173405778027
hyperliquid,BNB,20250817,10000,118,0.39982075327586,-0.5160794735501983,-0.11625872027433842
hyperliquid,BNB,20250818,100,325,0.2797325930020375,-1.1036027206245769,-0.8238701276225392
hyperliquid,BNB,20250818,250,325,0.2797325930020375,-1.0917684722172334,-0.8120358792151956
hyperliquid,BNB,20250818,500,307,0.26301933189133564,-1.132486728666136,-0.8694673967748003
hyperliquid,BNB,20250818,1000,254,0.3032488925277289,-1.1173563364471972,-0.8141074439194683
hyperliquid,BNB,20250818,2000,197,0.3242437535540719,-0.9665233234348394,-0.6422795698807674
hyperliquid,BNB,20250818,5000,148,0.477973591135145,-1.100612233232204,-0.6226386420970591
hyperliquid,BNB,20250818,10000,118,0.4400485802267661,-0.546216743921517,-0.10616816369475095
hyperliquid,BNB,20250819,100,1214,0.15581495304798554,-1.344982244558906,-1.1891672915109204
hyperliquid,BNB,20250819,250,1213,0.15589375014893656,-1.3408273977885417,-1.1849336476396048
hyperliquid,BNB,20250819,500,1147,0.1648195142917978,-1.3426240903613207,-1.1778045760695228
hyperliquid,BNB,20250819,1000,907,0.25390506120501005,-1.5209348598482868,-1.2670297986432766
hyperliquid,BNB,20250819,2000,747,0.27687005558132854,-1.292586691432129,-1.0157166358508003
hyperliquid,BNB,20250819,5000,490,0.2846826533818282,-1.4683189059554393,-1.1836362525736113
hyperliquid,BNB,20250819,10000,370,0.33539127366012084,-1.083888942039947,-0.748497668379826
hyperliquid,BNB,20250820,100,570,0.29600291253169575,-0.8062921861385995,-0.5102892736069038
hyperliquid,BNB,20250820,250,569,0.29560921326344897,-0.8076587084164761,-0.5120494951530272
hyperliquid,BNB,20250820,500,529,0.3049565644027491,-0.5259761658824061,-0.22101960147965705
hyperliquid,BNB,20250820,1000,466,0.39876817502047746,-1.0232207277795928,-0.6244525527591154
hyperliquid,BNB,20250820,2000,354,0.43620962132893726,-0.6562329022369079,-0.22002328090797038
hyperliquid,BNB,20250820,5000,280,0.5217409710760714,-0.49145786689427495,0.03028310418179634
hyperliquid,BNB,20250820,10000,185,0.4490197147894555,-0.4944567751320826,-0.04543706034262713
hyperliquid,BTC,20250727,100,13183,0.05146201711300887,-0.23427094492520198,-0.18280892781219307
hyperliquid,BTC,20250727,250,13177,0.05147588708050006,-0.23519780363454618,-0.1837219165540461
hyperliquid,BTC,20250727,500,12760,0.053478392366990445,-0.23607373343968374,-0.1825953410726933
hyperliquid,BTC,20250727,1000,10131,0.0849658103206112,-0.23338186721846782,-0.14841605689785656
hyperliquid,BTC,20250727,2000,7959,0.0886578730283772,-0.20844000317811634,-0.11978213014973915
hyperliquid,BTC,20250727,5000,5908,0.09225386228591945,-0.16444969369153536,-0.07219583140561597
hyperliquid,BTC,20250727,10000,3943,0.10066785987931244,-0.11757491699172468,-0.016907057112412235
hyperliquid,BTC,20250728,100,24061,0.05269207870331464,-0.37036632841585804,-0.31767424971254343
hyperliquid,BTC,20250728,250,24026,0.052715887686877405,-0.3720877304076367,-0.31937184272075925
hyperliquid,BTC,20250728,500,23149,0.05837727906653926,-0.3922313284308827,-0.3338540493643434
hyperliquid,BTC,20250728,1000,18271,0.08597553925567193,-0.377385345219406,-0.29140980596373395
hyperliquid,BTC,20250728,2000,13587,0.09066906836535317,-0.3571385529306119,-0.2664694845652587
hyperliquid,BTC,20250728,5000,8692,0.09470004523775735,-0.2375038530217538,-0.14280380778399643
hyperliquid,BTC,20250728,10000,5925,0.0929147658266996,-0.09428377906663467,-0.001369013239935065
hyperliquid,BTC,20250729,100,22970,0.0705036606005939,-0.34205885237754224,-0.2715551917769483
hyperliquid,BTC,20250729,250,22951,0.07058409057373029,-0.3423259867715674,-0.2717418961978371
hyperliquid,BTC,20250729,500,21755,0.07745669551879689,-0.3465318681320168,-0.2690751726132199
hyperliquid,BTC,20250729,1000,17797,0.10333199856279213,-0.3859084984312811,-0.282576499868489
hyperliquid,BTC,20250729,2000,13455,0.11610618805892609,-0.352684363670458,-0.23657817561153194
hyperliquid,BTC,20250729,5000,8727,0.1199440401992976,-0.2942036359914588,-0.17425959579216124
hyperliquid,BTC,20250729,10000,6633,0.12850463990998492,-0.17838078636258536,-0.04987614645260045
hyperliquid,BTC,20250730,100,21992,0.07999974080685612,-0.3707760845291302,-0.290776343722274
hyperliquid,BTC,20250730,250,21988,0.08110410498411628,-0.3710287536675247,-0.28992464868340845
hyperliquid,BTC,20250730,500,20912,0.08663590908806898,-0.37138132723842526,-0.2847454181503563
hyperliquid,BTC,20250730,1000,17244,0.11483886206894504,-0.37996314756006483,-0.26512428549111977
hyperliquid,BTC,20250730,2000,12825,0.12201563359207045,-0.3997750212574729,-0.2777593876654024
hyperliquid,BTC,20250730,5000,8528,0.1309756997700643,-0.3323167106854923,-0.20134101091542803
hyperliquid,BTC,20250730,10000,5947,0.1319645337880658,-0.23135878786681913,-0.0993942540787533
hyperliquid,BTC,20250731,100,27374,0.0660604779278856,-0.42575634910085786,-0.3596958711729723
hyperliquid,BTC,20250731,250,27332,0.0660340370147233,-0.4258400151130199,-0.3598059780982965
hyperliquid,BTC,20250731,500,25826,0.07189371204211212,-0.4256979105344186,-0.35380419849230643
hyperliquid,BTC,20250731,1000,21878,0.10969482440801546,-0.4463937354010425,-0.3366989109930271
hyperliquid,BTC,20250731,2000,16207,0.11137522926660202,-0.38172094526874495,-0.27034571600214286
hyperliquid,BTC,20250731,5000,11138,0.11210094980929647,-0.34515154439119916,-0.23305059458190272
hyperliquid,BTC,20250731,10000,8423,0.12336638187086314,-0.22244740251205414,-0.09908102064119098
hyperliquid,BTC,20250801,100,33607,0.09129224916695232,-0.5031550731376062,-0.4118628239706539
hyperliquid,BTC,20250801,250,33473,0.0919814437127026,-0.5027085871007334,-0.4107271433880308
hyperliquid,BTC,20250801,500,31028,0.09698327801146196,-0.5052879680782659,-0.40830469006680403
hyperliquid,BTC,20250801,1000,25509,0.12977411831910382,-0.47702258528071984,-0.34724846696161604
hyperliquid,BTC,20250801,2000,17621,0.1399355864975954,-0.5303524934025827,-0.39041690690498726
hyperliquid,BTC,20250801,5000,10607,0.14252485639552032,-0.47376118806731504,-0.33123633167179467
hyperliquid,BTC,20250801,10000,7467,0.13048850678778254,-0.32178876567959613,-0.19130025889181357
hyperliquid,BTC,20250802,100,21714,0.06624222967833131,-0.3642147768200735,-0.29797254714174226
hyperliquid,BTC,20250802,250,21703,0.06628014687996217,-0.3662291042123565,-0.2999489573323943
hyperliquid,BTC,20250802,500,20860,0.06958435910178916,-0.3784522733290948,-0.30886791422730564
hyperliquid,BTC,20250802,1000,17080,0.09634750192745953,-0.35716095815666876,-0.2608134562292092
hyperliquid,BTC,20250802,2000,12969,0.10065246909071497,-0.37454014689441656,-0.2738876778037016
hyperliquid,BTC,20250802,5000,8097,0.09513435389206149,-0.35622291944785633,-0.26108856555579485
hyperliquid,BTC,20250802,10000,5932,0.09633988494032919,-0.11975658920860212,-0.023416704268272928
hyperliquid,BTC,20250803,100,20015,0.05487149706988695,-0.27776073666266393,-0.22288923959277693
hyperliquid,BTC,20250803,250,20020,0.05465124280502161,-0.27841073238656167,-0.22375948958154002
hyperliquid,BTC,20250803,500,19287,0.05923927235810944,-0.2780115179068509,-0.21877224554874147
hyperliquid,BTC,20250803,1000,16426,0.0858741934184363,-0.26464713465142375,-0.17877294123298743
hyperliquid,BTC,20250803,2000,12726,0.09001242053380344,-0.2555897719233538,-0.1655773513895504
hyperliquid,BTC,20250803,5000,8354,0.09369389018968097,-0.20070118518332744,-0.10700729499364646
hyperliquid,BTC,20250803,10000,6512,0.09731070732768776,-0.08768965573980227,0.0096210515878855
hyperliquid,BTC,20250804,100,21824,0.06080881253801515,-0.3242980161190345,-0.26348920358101935
hyperliquid,BTC,20250804,250,21757,0.060819570825358514,-0.32472721037296903,-0.2639076395476105
hyperliquid,BTC,20250804,500,20905,0.06715544277561271,-0.3313742181685039,-0.2642187753928912
hyperliquid,BTC,20250804,1000,16901,0.10074252119948554,-0.36016182461368584,-0.2594193034142003
hyperliquid,BTC,20250804,2000,12789,0.10919953718798962,-0.31532568701888136,-0.2061261498308917
hyperliquid,BTC,20250804,5000,8270,0.10961351588105801,-0.24341650666745068,-0.13380299078639268
hyperliquid,BTC,20250804,10000,6100,0.11218645759558002,-0.15024643895184084,-0.03805998135626079
hyperliquid,BTC,20250805,100,23212,0.06344231808110556,-0.37368640250334545,-0.31024408442223983
hyperliquid,BTC,20250805,250,23200,0.06387602962938081,-0.3730667771280759,-0.3091907474986951
hyperliquid,BTC,20250805,500,22137,0.06761865305016158,-0.3672796619949659,-0.29966100894480435
hyperliquid,BTC,20250805,1000,17494,0.10144337964223687,-0.3422674295865527,-0.24082404994431578
hyperliquid,BTC,20250805,2000,12695,0.10753535301298553,-0.3454916609589768,-0.23795630794599126
hyperliquid,BTC,20250805,5000,8348,0.10554038247604944,-0.3287325582331534,-0.22319217575710396
hyperliquid,BTC,20250805,10000,5727,0.11266100339280942,-0.1408487890189338,-0.02818778562612441
hyperliquid,BTC,20250806,100,19425,0.06610859360724908,-0.4546963733738846,-0.3885877797666356
hyperliquid,BTC,20250806,250,19380,0.06422684373803451,-0.45212291774961993,-0.38789607401158543
hyperliquid,BTC,20250806,500,18676,0.06862214183869647,-0.4495736281313584,-0.380951486292662
hyperliquid,BTC,20250806,1000,15061,0.10020635874332348,-0.45537371073528277,-0.35516735199195915
hyperliquid,BTC,20250806,2000,11122,0.10787988295086565,-0.4424446985797727,-0.33456481562890716
hyperliquid,BTC,20250806,5000,7058,0.10949429035013919,-0.3639345178416358,-0.25444022749149653
hyperliquid,BTC,20250806,10000,5242,0.11774125212216727,-0.22324640846722119,-0.10550515634505393
hyperliquid,BTC,20250807,100,18903,0.0634423263769176,-0.29292762369787556,-0.22948529732095796
hyperliquid,BTC,20250807,250,18890,0.06317756735813673,-0.29178411224412015,-0.22860654488598342
hyperliquid,BTC,20250807,500,18193,0.06459022562344337,-0.2974722938102301,-0.23288206818678678
hyperliquid,BTC,20250807,1000,14826,0.09964082285111814,-0.2949849266690644,-0.19534410381794626
hyperliquid,BTC,20250807,2000,10760,0.10227015034029426,-0.24864746273344943,-0.14637731239315518
hyperliquid,BTC,20250807,5000,6800,0.10671148375175807,-0.25000447686567506,-0.14329299311391697
hyperliquid,BTC,20250807,10000,5139,0.10035801867448876,-0.13895126679096745,-0.03859324811647872
hyperliquid,BTC,20250808,100,20342,0.051915674744530176,-0.2974253256267442,-0.2455096508822139
hyperliquid,BTC,20250808,250,20333,0.05230819708143826,-0.29766164349408963,-0.24535344641265136
hyperliquid,BTC,20250808,500,19403,0.055834962477542695,-0.29309087001815204,-0.23725590754060932
hyperliquid,BTC,20250808,1000,15672,0.08387629253402146,-0.3076770692932206,-0.22380077675919915
hyperliquid,BTC,20250808,2000,11976,0.0862892113425868,-0.2986369115061128,-0.212347700163526
hyperliquid,BTC,20250808,5000,8270,0.08788379233851422,-0.237819482010753,-0.14993568967223875
hyperliquid,BTC,20250808,10000,6056,0.08534812202109188,-0.109950844498338,-0.024602722477246118
hyperliquid,BTC,20250809,100,15515,0.05371625200131439,-0.2924112689484514,-0.23869501694713702
hyperliquid,BTC,20250809,250,15520,0.05380371878273062,-0.29247435684746886,-0.23867063806473823
hyperliquid,BTC,20250809,500,15231,0.05626771830691751,-0.29279628282106124,-0.23652856451414372
hyperliquid,BTC,20250809,1000,12615,0.08414715472779595,-0.28734529174552276,-0.2031981370177267
hyperliquid,BTC,20250809,2000,9472,0.08656951856063831,-0.269571389906348,-0.18300187134570967
hyperliquid,BTC,20250809,5000,6839,0.0912080724852459,-0.21995455172917805,-0.12874647924393212
hyperliquid,BTC,20250809,10000,4915,0.09303348396777748,-0.10432199477237887,-0.011288510804601377
hyperliquid,BTC,20250810,100,18038,0.06374969835958737,-0.37603551543734876,-0.3122858170777614
hyperliquid,BTC,20250810,250,18034,0.06375215812419946,-0.37645281665721314,-0.3127006585330137
hyperliquid,BTC,20250810,500,17397,0.06546506237107615,-0.37519340525038064,-0.3097283428793045
hyperliquid,BTC,20250810,1000,14307,0.09723020133259368,-0.3791607917828535,-0.28193059045025975
hyperliquid,BTC,20250810,2000,10054,0.10258118655079018,-0.3575296454491596,-0.2549484588983695
hyperliquid,BTC,20250810,5000,7077,0.11133120207651283,-0.2949025588744528,-0.18357135679794
hyperliquid,BTC,20250810,10000,4931,0.10971361641790692,-0.14295811237616737,-0.03324449595826045
hyperliquid,BTC,20250811,100,28551,0.07179956030389639,-0.3138360637891969,-0.24203650348530048
hyperliquid,BTC,20250811,250,28553,0.07216113933098782,-0.3122369684442132,-0.24007582911322542
hyperliquid,BTC,20250811,500,27444,0.07559221581087149,-0.3018967045797301,-0.22630448876885864
hyperliquid,BTC,20250811,1000,22469,0.13432473875427375,-0.3447966529865603,-0.2104719142322866
hyperliquid,BTC,20250811,2000,16211,0.14641191635364587,-0.3453547899084246,-0.19894287355477872
hyperliquid,BTC,20250811,5000,9780,0.12026172694569587,-0.3391219101490156,-0.21886018320331974
hyperliquid,BTC,20250811,10000,6912,0.12974784260826078,-0.1574719929568015,-0.02772415034854073
hyperliquid,BTC,20250812,100,23685,0.05464308155889086,-0.3537523235187156,-0.2991092419598248
hyperliquid,BTC,20250812,250,23684,0.054647152698240775,-0.3538697152118116,-0.2992225625135708
hyperliquid,BTC,20250812,500,22850,0.059843603422626575,-0.3639054010501427,-0.3040617976275161
hyperliquid,BTC,20250812,1000,18680,0.09222138052371796,-0.35815394428713165,-0.2659325637634137
hyperliquid,BTC,20250812,2000,13060,0.10171205867801557,-0.34906159963766137,-0.24734954095964573
hyperliquid,BTC,20250812,5000,8264,0.11246402826771097,-0.3286260613923698,-0.2161620331246588
hyperliquid,BTC,20250812,10000,5628,0.1044781246875418,-0.20608434411829002,-0.10160621943074821
hyperliquid,BTC,20250813,100,26968,0.05818513471625272,-0.3395458943296497,-0.28136075961339696
hyperliquid,BTC,20250813,250,26954,0.058265434528316784,-0.3383792089293836,-0.2801137744010669
hyperliquid,BTC,20250813,500,25930,0.06251947039009093,-0.34891223390101184,-0.2863927635109209
hyperliquid,BTC,20250813,1000,20982,0.09747460450152272,-0.37552550547755037,-0.2780509009760277
hyperliquid,BTC,20250813,2000,15113,0.10340077581372817,-0.3500770038236781,-0.24667622800994993
hyperliquid,BTC,20250813,5000,9629,0.10206782048784896,-0.27908056028743977,-0.17701273979959084
hyperliquid,BTC,20250813,10000,6583,0.11096447688072225,-0.22972126687749544,-0.11875678999677315
hyperliquid,BTC,20250814,100,33450,0.08383781572395442,-0.3429180345161063,-0.2590802187921519
