coin,date,block,regime,capture_sum,adverse_sum,net_sum,n_fills
AVAX,20240829,us,mid,0.034926459193229675,-0.058885637670755386,-0.02395918034017086,327.0
AVAX,20240907,asia,calm,0.011943819001317024,-0.03626832738518715,-0.024324506521224976,102.0
AVAX,20240907,asia,mid,0.00268350075930357,-0.010958906263113022,-0.008275406435132027,23.0
AVAX,20240907,europe,calm,0.011887755244970322,-0.02400788478553295,-0.012120131403207779,102.0
AVAX,20240907,europe,mid,0.0006843907758593559,-0.0016001483891159296,-0.0009157577296718955,6.0
AVAX,20240907,us,calm,0.011377479881048203,-0.017579248175024986,-0.006201768293976784,99.0
AVAX,20240907,us,mid,0.0010356362909078598,-0.0027617469895631075,-0.0017261110479012132,9.0
AVAX,20240916,asia,calm,0.009417659603059292,-0.017755523324012756,-0.008337864652276039,89.0
AVAX,20240916,asia,mid,0.01069216150790453,-0.0281479861587286,-0.017455825582146645,101.0
AVAX,20240916,europe,calm,0.012649208307266235,-0.015457101166248322,-0.002807892393320799,121.0
AVAX,20240916,europe,mid,0.009449990466237068,-0.007690411526709795,0.001759577775374055,89.0
AVAX,20240916,us,calm,0.013146641664206982,-0.03399346023797989,-0.020846817642450333,123.0
AVAX,20240916,us,mid,0.0067352065816521645,-0.014520958065986633,-0.007785753346979618,63.0
AVAX,20240922,asia,calm,0.007870656438171864,-0.01775444857776165,-0.009883792139589787,86.0
AVAX,20240922,asia,mid,0.0021668532863259315,-0.002893497236073017,-0.000726643658708781,24.0
AVAX,20240922,europe,calm,0.010028389282524586,-0.025834709405899048,-0.015806321054697037,108.0
AVAX,20240922,us,calm,0.008997466415166855,-0.02360658161342144,-0.01460911612957716,95.0
AVAX,20240922,us,mid,0.00833419244736433,-0.019497381523251534,-0.011163190007209778,90.0
AVAX,20241001,asia,calm,0.007577721029520035,-0.018167706206440926,-0.01058998517692089,86.0
AVAX,20241001,asia,mid,0.006540460046380758,-0.012243447825312614,-0.005702987313270569,72.0
AVAX,20241001,europe,calm,0.006463887635618448,-0.011429978534579277,-0.004966092295944691,71.0
AVAX,20241001,europe,mid,0.014591984450817108,0.0010103529784828424,0.015602339059114456,161.0
AVAX,20241001,europe,stress,0.03878782317042351,-0.07622966170310974,-0.037441838532686234,401.0
AVAX,20241001,us,calm,0.002395939314737916,-0.004014749079942703,-0.001618809881620109,25.0
